 ,Area,XM,YM,Perim.,Major,Minor,Angle,Slice,MinThr,MaxThr
700,0,NaN,NaN,4536,NaN,NaN,0.000,700,228,255
701,0,NaN,NaN,4536,NaN,NaN,0.000,701,228,255
702,0,NaN,NaN,4536,NaN,NaN,0.000,702,228,255
703,0,NaN,NaN,4536,NaN,NaN,0.000,703,228,255
704,0,NaN,NaN,4536,NaN,NaN,0.000,704,228,255
705,0,NaN,NaN,4536,NaN,NaN,0.000,705,228,255
706,0,NaN,NaN,4536,NaN,NaN,0.000,706,228,255
707,0,NaN,NaN,4536,NaN,NaN,0.000,707,228,255
708,0,NaN,NaN,4536,NaN,NaN,0.000,708,228,255
709,0,NaN,NaN,4536,NaN,NaN,0.000,709,228,255
710,0,NaN,NaN,4536,NaN,NaN,0.000,710,228,255
711,0,NaN,NaN,4536,NaN,NaN,0.000,711,228,255
712,0,NaN,NaN,4536,NaN,NaN,0.000,712,228,255
713,0,NaN,NaN,4536,NaN,NaN,0.000,713,228,255
714,0,NaN,NaN,4536,NaN,NaN,0.000,714,228,255
715,2,232.000,971.500,4536,45.190,0.056,0.000,715,228,255
716,0,NaN,NaN,4536,NaN,NaN,0.000,716,228,255
717,0,NaN,NaN,4536,NaN,NaN,0.000,717,228,255
718,0,NaN,NaN,4536,NaN,NaN,0.000,718,228,255
719,0,NaN,NaN,4536,NaN,NaN,0.000,719,228,255
720,0,NaN,NaN,4536,NaN,NaN,0.000,720,228,255
721,0,NaN,NaN,4536,NaN,NaN,0.000,721,228,255
722,0,NaN,NaN,4536,NaN,NaN,0.000,722,228,255
723,0,NaN,NaN,4536,NaN,NaN,0.000,723,228,255
724,0,NaN,NaN,4536,NaN,NaN,0.000,724,228,255
725,0,NaN,NaN,4536,NaN,NaN,0.000,725,228,255
726,0,NaN,NaN,4536,NaN,NaN,0.000,726,228,255
727,0,NaN,NaN,4536,NaN,NaN,0.000,727,228,255
728,0,NaN,NaN,4536,NaN,NaN,0.000,728,228,255
729,0,NaN,NaN,4536,NaN,NaN,0.000,729,228,255
730,0,NaN,NaN,4536,NaN,NaN,0.000,730,228,255
731,0,NaN,NaN,4536,NaN,NaN,0.000,731,228,255
732,0,NaN,NaN,4536,NaN,NaN,0.000,732,228,255
733,0,NaN,NaN,4536,NaN,NaN,0.000,733,228,255
734,0,NaN,NaN,4536,NaN,NaN,0.000,734,228,255
735,0,NaN,NaN,4536,NaN,NaN,0.000,735,228,255
736,0,NaN,NaN,4536,NaN,NaN,0.000,736,228,255
737,0,NaN,NaN,4536,NaN,NaN,0.000,737,228,255
738,0,NaN,NaN,4536,NaN,NaN,0.000,738,228,255
739,0,NaN,NaN,4536,NaN,NaN,0.000,739,228,255
740,0,NaN,NaN,4536,NaN,NaN,0.000,740,228,255
741,0,NaN,NaN,4536,NaN,NaN,0.000,741,228,255
742,4,1295.250,939.500,4536,2.734,1.863,90.000,742,228,255
743,0,NaN,NaN,4536,NaN,NaN,0.000,743,228,255
744,0,NaN,NaN,4536,NaN,NaN,0.000,744,228,255
745,0,NaN,NaN,4536,NaN,NaN,0.000,745,228,255
746,0,NaN,NaN,4536,NaN,NaN,0.000,746,228,255
747,0,NaN,NaN,4536,NaN,NaN,0.000,747,228,255
748,0,NaN,NaN,4536,NaN,NaN,0.000,748,228,255
749,0,NaN,NaN,4536,NaN,NaN,0.000,749,228,255
750,0,NaN,NaN,4536,NaN,NaN,0.000,750,228,255
751,2,0.500,67.000,4536,2.257,1.128,90.000,751,228,255
752,0,NaN,NaN,4536,NaN,NaN,0.000,752,228,255
753,0,NaN,NaN,4536,NaN,NaN,0.000,753,228,255
754,1,0.500,971.500,4536,1.128,1.128,0.000,754,228,255
755,0,NaN,NaN,4536,NaN,NaN,0.000,755,228,255
756,0,NaN,NaN,4536,NaN,NaN,0.000,756,228,255
757,0,NaN,NaN,4536,NaN,NaN,0.000,757,228,255
758,0,NaN,NaN,4536,NaN,NaN,0.000,758,228,255
759,0,NaN,NaN,4536,NaN,NaN,0.000,759,228,255
760,0,NaN,NaN,4536,NaN,NaN,0.000,760,228,255
761,0,NaN,NaN,4536,NaN,NaN,0.000,761,228,255
762,0,NaN,NaN,4536,NaN,NaN,0.000,762,228,255
763,0,NaN,NaN,4536,NaN,NaN,0.000,763,228,255
764,0,NaN,NaN,4536,NaN,NaN,0.000,764,228,255
765,1,0.500,66.500,4536,1.128,1.128,0.000,765,228,255
766,0,NaN,NaN,4536,NaN,NaN,0.000,766,228,255
767,0,NaN,NaN,4536,NaN,NaN,0.000,767,228,255
768,1,0.500,0.500,4536,1.128,1.128,0.000,768,228,255
769,0,NaN,NaN,4536,NaN,NaN,0.000,769,228,255
770,0,NaN,NaN,4536,NaN,NaN,0.000,770,228,255
771,0,NaN,NaN,4536,NaN,NaN,0.000,771,228,255
772,0,NaN,NaN,4536,NaN,NaN,0.000,772,228,255
773,0,NaN,NaN,4536,NaN,NaN,0.000,773,228,255
774,1,959.500,391.500,4536,1.128,1.128,0.000,774,228,255
775,1,0.500,0.500,4536,1.128,1.128,0.000,775,228,255
776,0,NaN,NaN,4536,NaN,NaN,0.000,776,228,255
777,0,NaN,NaN,4536,NaN,NaN,0.000,777,228,255
778,0,NaN,NaN,4536,NaN,NaN,0.000,778,228,255
779,0,NaN,NaN,4536,NaN,NaN,0.000,779,228,255
780,0,NaN,NaN,4536,NaN,NaN,0.000,780,228,255
781,2,1295.500,11.000,4536,2.257,1.128,90.000,781,228,255
782,0,NaN,NaN,4536,NaN,NaN,0.000,782,228,255
783,0,NaN,NaN,4536,NaN,NaN,0.000,783,228,255
784,0,NaN,NaN,4536,NaN,NaN,0.000,784,228,255
785,0,NaN,NaN,4536,NaN,NaN,0.000,785,228,255
786,0,NaN,NaN,4536,NaN,NaN,0.000,786,228,255
787,0,NaN,NaN,4536,NaN,NaN,0.000,787,228,255
788,0,NaN,NaN,4536,NaN,NaN,0.000,788,228,255
789,0,NaN,NaN,4536,NaN,NaN,0.000,789,228,255
790,0,NaN,NaN,4536,NaN,NaN,0.000,790,228,255
791,1,1295.500,0.500,4536,1.128,1.128,90.000,791,228,255
792,0,NaN,NaN,4536,NaN,NaN,0.000,792,228,255
793,0,NaN,NaN,4536,NaN,NaN,0.000,793,228,255
794,0,NaN,NaN,4536,NaN,NaN,0.000,794,228,255
795,0,NaN,NaN,4536,NaN,NaN,0.000,795,228,255
796,0,NaN,NaN,4536,NaN,NaN,0.000,796,228,255
797,0,NaN,NaN,4536,NaN,NaN,0.000,797,228,255
798,0,NaN,NaN,4536,NaN,NaN,0.000,798,228,255
799,0,NaN,NaN,4536,NaN,NaN,0.000,799,228,255
800,3,349.500,971.500,4536,57.143,0.067,0.000,800,228,255
801,0,NaN,NaN,4536,NaN,NaN,0.000,801,228,255
802,1,1259.500,971.500,4536,1.128,1.128,0.000,802,228,255
803,0,NaN,NaN,4536,NaN,NaN,0.000,803,228,255
804,0,NaN,NaN,4536,NaN,NaN,0.000,804,228,255
805,0,NaN,NaN,4536,NaN,NaN,0.000,805,228,255
806,0,NaN,NaN,4536,NaN,NaN,0.000,806,228,255
807,0,NaN,NaN,4536,NaN,NaN,0.000,807,228,255
