"time","Fs_418","Fs_584","Fs_114","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2023-11-01 07:02:00,10.8851666666667,10.4555,17.8658333333333,26.694,43.8385,9.21066666666667,36.1575,13.124,25.1953333333333,26.2746666666667,30.608,20.8536666666667,14.8156666666667,35.7951666666667,31.6416666666667,32.126,33.4973333333333,21.701
2023-11-01 08:02:00,10.8858333333333,10.4606666666667,17.8661666666667,26.6935,43.8365,9.2098,36.1511666666667,13.1248333333333,25.194,26.2746666666667,30.607,20.856,14.8165,35.7943333333333,31.644,32.1261666666667,33.4935,21.702
2023-11-01 09:02:00,10.889,10.4603333333333,17.8665,26.6923333333333,43.8298333333333,9.21016666666667,36.1458333333333,13.1255,25.1978333333333,26.2738333333333,30.607,20.8496666666667,14.8161666666667,35.7915,31.6448333333333,32.124,33.4905,21.7055
2023-11-01 10:02:00,10.886,10.4593333333333,17.8671666666667,26.6924,43.8281666666667,9.21,36.1451666666667,13.1248,25.1995,26.2741666666667,30.6058333333333,20.8446666666667,14.82,35.7928333333333,31.6456666666667,32.1225,33.4903333333333,21.7078333333333
2023-11-01 11:02:00,10.8838333333333,10.4575,17.8641666666667,26.692,43.8158333333333,9.21,36.1426666666667,13.1203333333333,25.2026666666667,26.2753333333333,30.604,20.8468333333333,14.8195,35.7958333333333,31.6461666666667,32.1176666666667,33.4948333333333,21.7088333333333
2023-11-01 12:02:00,10.8806666666667,10.4553333333333,17.8596666666667,26.6923333333333,43.8123333333333,9.21016666666667,36.1408333333333,13.116,25.2021666666667,26.2733333333333,30.5925,20.8456666666667,14.8195,35.7965,31.645,32.1123333333333,33.4983333333333,21.7053333333333
2023-11-01 13:02:00,10.8703333333333,10.4541666666667,17.8588333333333,26.6911666666667,43.824,9.211,36.134,13.1075,25.2033333333333,26.2721666666667,30.5828333333333,20.8413333333333,14.8181666666667,35.7968,31.6413333333333,32.1103333333333,33.5018333333333,21.701
2023-11-01 14:02:00,10.8703333333333,10.4548333333333,17.8588333333333,26.6906666666667,43.8236666666667,9.21066666666667,36.133,13.1051666666667,25.1998333333333,26.2721666666667,30.5778333333333,20.8323333333333,14.8186666666667,35.7991666666667,31.6375,32.11,33.5045,21.7001666666667
2023-11-01 15:02:00,10.8708333333333,10.4561666666667,17.8603333333333,26.6905,43.8235,9.21166666666667,36.1335,13.1066666666667,25.1988333333333,26.2711666666667,30.5776,20.8311666666667,14.8186666666667,35.8016666666667,31.637,32.1096666666667,33.5053333333333,21.6995
2023-11-01 16:02:00,10.8711666666667,10.4548333333333,17.861,26.6916,43.8208333333333,9.21116666666667,36.1366666666667,13.1101666666667,25.197,26.272,30.5784,20.83,14.8168333333333,35.8018,31.6358333333333,32.1083333333333,33.5056666666667,21.701
2023-11-01 17:02:00,10.8713333333333,10.453,17.8608333333333,26.6906666666667,43.813,9.211,36.1383333333333,13.1121666666667,25.197,26.272,30.583,20.8308333333333,14.815,35.8018,31.6356,32.1098333333333,33.506,21.6998333333333
2023-11-01 18:02:00,10.872,10.453,17.8606666666667,26.6915,43.8111666666667,9.21066666666667,36.1386666666667,13.1136666666667,25.2003333333333,26.2738333333333,30.5836666666667,20.8325,14.8156666666667,35.80225,31.6365,32.1105,33.5058333333333,21.6998333333333
2023-11-01 19:02:00,10.8728333333333,10.4525,17.8605,26.693,43.8111666666667,9.211,36.136,13.113,25.2011666666667,26.275,30.5825,20.8326666666667,14.8146666666667,35.8006666666667,31.6361666666667,32.1093333333333,33.5055,21.7005
2023-11-01 20:02:00,10.8728,10.453,17.8608333333333,26.6933333333333,43.8113333333333,9.212,36.1438333333333,13.1148333333333,25.197,26.275,30.5828333333333,20.8315,14.8146666666667,35.804,31.6325,32.1095,33.5045,21.7015
2023-11-01 21:02:00,10.8718333333333,10.4533333333333,17.861,26.6933333333333,43.8135,9.21116666666667,36.1421666666667,13.1135,25.2141666666667,26.2751666666667,30.5811666666667,20.8325,14.8155,35.8026666666667,31.6351666666667,32.1145,33.5023333333333,21.7051666666667
2023-11-01 22:02:00,10.8723333333333,10.4532,17.8608333333333,26.6935,43.8176666666667,9.211,36.1483333333333,13.1205,25.2511666666667,26.2738333333333,30.5795,20.8305,14.817,35.8045,31.6345,32.1218333333333,33.4981666666667,21.7043333333333
2023-11-01 23:02:00,10.8728333333333,10.454,17.8608333333333,26.6943333333333,43.82,9.21166666666667,36.1518333333333,13.12,25.2484,26.275,30.5821666666667,20.8295,14.8166666666667,35.805,31.6323333333333,32.1193333333333,33.4995,21.7066666666667
2023-11-02 00:02:00,10.8735,10.4545,17.8613333333333,26.6946666666667,43.8195,9.2118,36.154,13.1215,25.2476666666667,26.2721666666667,30.5818333333333,20.8298333333333,14.8146666666667,35.80375,31.633,32.1195,33.5,21.7065
2023-11-02 01:02:00,10.8733333333333,10.4565,17.8601666666667,26.6948333333333,43.8228333333333,9.2112,36.1541666666667,13.12,25.2468333333333,26.2725,30.5821666666667,20.8298333333333,14.8151666666667,35.804,31.6308333333333,32.1213333333333,33.5006666666667,21.7081666666667
2023-11-02 02:02:00,10.8736666666667,10.4545,17.8603333333333,26.6933333333333,43.8301666666667,9.2108,36.1565,13.1183333333333,25.2481666666667,26.2746666666667,30.5826666666667,20.828,14.8145,35.8028,31.6291666666667,32.1215,33.5011666666667,21.7121666666667
2023-11-02 03:02:00,10.873,10.454,17.8596666666667,26.6941666666667,43.8351666666667,9.21166666666667,36.1571666666667,13.1171666666667,25.248,26.2748333333333,30.5821666666667,20.8286,14.8143333333333,35.8025,31.6285,32.1251666666667,33.5015,21.7121666666667
2023-11-02 04:02:00,10.8733333333333,10.4533333333333,17.8598333333333,26.694,43.84,9.21116666666667,36.1576666666667,13.1181666666667,25.2488333333333,26.2761666666667,30.5805,20.8296666666667,14.8133333333333,35.8021666666667,31.6283333333333,32.1275,33.5028333333333,21.7128333333333
2023-11-02 05:02:00,10.8731666666667,10.4531666666667,17.8591666666667,26.694,43.8406666666667,9.211,36.1581666666667,13.1176666666667,25.2486666666667,26.2774,30.582,20.8288333333333,14.8135,35.8016,31.6286666666667,32.128,33.501,21.7128333333333
2023-11-02 06:02:00,10.8723333333333,10.4528333333333,17.8598333333333,26.6938333333333,43.8393333333333,9.21166666666667,36.1571666666667,13.1185,25.248,26.277,30.581,20.828,14.8133333333333,35.8021666666667,31.6286666666667,32.1298333333333,33.5016666666667,21.713
2023-11-02 07:02:00,10.8716666666667,10.451,17.8595,26.6938333333333,43.8343333333333,9.2115,36.155,13.1176666666667,25.2478333333333,26.2755,30.5805,20.8301666666667,14.8128333333333,35.8028333333333,31.6298333333333,32.1278333333333,33.5006666666667,21.713
2023-11-02 08:02:00,10.8666666666667,10.4491666666667,17.8588333333333,26.6888333333333,43.8261666666667,9.21166666666667,36.1498333333333,13.1123333333333,25.2498333333333,26.2746666666667,30.5751666666667,20.8301666666667,14.815,35.8038333333333,31.6346666666667,32.1278333333333,33.5006666666667,21.7125
2023-11-02 09:02:00,10.846,10.4483333333333,17.8581666666667,26.684,43.8315,9.21083333333333,36.1273333333333,13.0905,25.2488333333333,26.2756666666667,30.56,20.8296666666667,14.8148333333333,35.8033333333333,31.6356666666667,32.1283333333333,33.4998333333333,21.7048333333333
2023-11-02 10:02:00,10.8331666666667,10.4481666666667,17.8571666666667,26.6788333333333,43.828,9.21033333333333,36.1155,13.0758333333333,25.2361666666667,26.2755,30.5548333333333,20.8241666666667,14.8155,35.8026,31.6376666666667,32.1366666666667,33.5278333333333,21.7003333333333
2023-11-02 11:02:00,10.8235,10.4431666666667,17.857,26.6901666666667,43.8561666666667,9.21066666666667,36.1163333333333,13.0748333333333,25.2045,26.2761666666667,30.5698333333333,20.8231666666667,14.8156666666667,35.804,31.6356666666667,32.1428333333333,33.5621666666667,21.698
