"time","Ap_618","Ap_39","Ap_540","Ap_116"
2022-09-18 06:46:00,33.578,26.138,29.498,19.279
2022-09-18 06:56:00,33.576,26.138,29.499,19.279
2022-09-18 07:06:00,33.576,26.138,29.497,19.279
2022-09-18 07:16:00,33.576,26.14,29.499,19.28
2022-09-18 07:26:00,33.576,26.137,29.497,19.276
2022-09-18 07:36:00,33.576,26.138,29.499,19.274
2022-09-18 07:46:00,33.577,26.138,29.498,19.274
2022-09-18 07:56:00,33.575,26.138,29.498,19.27
2022-09-18 08:06:00,33.575,26.141,29.501,19.272
2022-09-18 08:16:00,33.577,26.141,29.498,19.272
2022-09-18 08:26:00,33.576,26.141,29.498,19.272
2022-09-18 08:36:00,33.575,26.138,29.498,19.274
2022-09-18 08:46:00,33.577,26.138,29.501,19.274
2022-09-18 08:56:00,33.575,26.138,29.498,19.27
2022-09-18 09:06:00,33.575,26.141,29.498,19.27
2022-09-18 09:16:00,33.577,26.141,29.498,19.272
2022-09-18 09:26:00,33.576,26.141,29.498,19.272
2022-09-18 09:36:00,33.576,26.141,29.497,19.272
2022-09-18 09:46:00,33.574,26.142,29.499,19.271
2022-09-18 09:56:00,33.576,26.139,29.499,19.271
2022-09-18 10:06:00,33.576,26.139,29.499,19.271
2022-09-18 10:16:00,33.576,26.139,29.499,19.271
2022-09-18 10:26:00,33.575,26.14,29.498,19.271
2022-09-18 10:36:00,33.575,26.138,29.498,19.269
2022-09-18 10:46:00,33.575,26.138,29.498,19.271
2022-09-18 10:56:00,33.575,26.138,29.5,19.269
2022-09-18 11:06:00,33.575,26.14,29.498,19.269
2022-09-18 11:16:00,33.575,26.138,29.498,19.269
2022-09-18 11:26:00,33.575,26.138,29.498,19.269
2022-09-18 11:36:00,33.577,26.14,29.498,19.269
2022-09-18 11:46:00,33.577,26.14,29.498,19.271
2022-09-18 11:56:00,33.584,26.14,29.498,19.269
2022-09-18 12:06:00,33.585,26.142,29.499,19.292
2022-09-18 12:16:00,33.587,26.166,29.511,19.323
2022-09-18 12:26:00,33.587,26.167,29.517,19.322
2022-09-18 12:36:00,33.588,26.167,29.517,19.321
2022-09-18 12:46:00,33.589,26.17,29.518,19.324
2022-09-18 12:56:00,33.586,26.172,29.517,19.329
2022-09-18 13:06:00,33.585,26.167,29.518,19.328
2022-09-18 13:16:00,33.588,26.169,29.518,19.326
2022-09-18 13:26:00,33.589,26.169,29.52,19.328
2022-09-18 13:36:00,33.587,26.169,29.52,19.332
2022-09-18 13:46:00,33.591,26.17,29.521,19.334
2022-09-18 13:56:00,33.589,26.171,29.519,19.334
2022-09-18 14:06:00,33.59,26.171,29.52,19.335
2022-09-18 14:16:00,33.591,26.17,29.52,19.337
2022-09-18 14:26:00,33.591,26.17,29.521,19.337
2022-09-18 14:36:00,33.592,26.172,29.519,19.337
2022-09-18 14:46:00,33.592,26.172,29.52,19.339
2022-09-18 14:56:00,33.593,26.173,29.52,19.334
2022-09-18 15:06:00,33.593,26.175,29.521,19.336
2022-09-18 15:16:00,33.596,26.173,29.522,19.32
2022-09-18 15:26:00,33.597,26.175,29.521,19.335
2022-09-18 15:36:00,33.597,26.174,29.524,19.336
2022-09-18 15:46:00,33.599,26.173,29.523,19.336
2022-09-18 15:56:00,33.599,26.173,29.524,19.34
2022-09-18 16:06:00,33.599,26.173,29.522,19.331
2022-09-18 16:16:00,33.599,26.174,29.522,19.335
2022-09-18 16:26:00,33.6,26.176,29.523,19.335
2022-09-18 16:36:00,33.6,26.172,29.523,19.333
2022-09-18 16:46:00,33.597,26.173,29.524,19.335
2022-09-18 16:56:00,33.597,26.173,29.524,19.334
2022-09-18 17:06:00,33.6,26.175,29.524,19.334
2022-09-18 17:16:00,33.601,26.175,29.525,19.334
2022-09-18 17:26:00,33.601,26.175,29.523,19.334
2022-09-18 17:36:00,33.598,26.177,29.523,19.334
2022-09-18 17:46:00,33.598,26.177,29.523,19.323
2022-09-18 17:56:00,33.598,26.174,29.524,19.327
2022-09-18 18:06:00,33.599,26.177,29.524,19.325
2022-09-18 18:16:00,33.599,26.178,29.524,19.325
2022-09-18 18:26:00,33.599,26.178,29.524,19.328
2022-09-18 18:36:00,33.599,26.178,29.523,19.331
2022-09-18 18:46:00,33.599,26.177,29.523,19.331
2022-09-18 18:56:00,33.601,26.178,29.523,19.319
2022-09-18 19:06:00,33.601,26.177,29.525,19.319
2022-09-18 19:16:00,33.601,26.178,29.523,19.319
2022-09-18 19:26:00,33.608,26.177,29.523,19.317
2022-09-18 19:36:00,33.61,26.177,29.528,19.317
2022-09-18 19:46:00,33.61,26.177,29.528,19.317
2022-09-18 19:56:00,33.611,26.181,29.529,19.319
2022-09-18 20:06:00,33.613,26.178,29.531,19.319
2022-09-18 20:16:00,33.624,26.182,29.533,19.319
2022-09-18 20:26:00,33.624,26.18,29.564,19.325
2022-09-18 20:36:00,33.627,26.181,29.564,19.319
2022-09-18 20:46:00,33.627,26.181,29.565,19.334
2022-09-18 20:56:00,33.631,26.181,29.568,19.335
2022-09-18 21:06:00,33.635,26.18,29.565,19.335
2022-09-18 21:16:00,33.635,26.18,29.567,19.338
2022-09-18 21:26:00,33.635,26.175,29.567,19.338
2022-09-18 21:36:00,33.642,26.178,29.567,19.338
2022-09-18 21:46:00,33.654,26.18,29.567,19.347
2022-09-18 21:56:00,33.656,26.179,29.569,19.349
2022-09-18 22:06:00,33.656,26.179,29.569,19.349
2022-09-18 22:16:00,33.656,26.177,29.574,19.353
2022-09-18 22:26:00,33.656,26.179,29.574,19.351
2022-09-18 22:36:00,33.661,26.179,29.574,19.351
2022-09-18 22:46:00,33.662,26.183,29.575,19.353
2022-09-18 22:56:00,33.661,26.185,29.575,19.353
2022-09-18 23:06:00,33.678,26.185,29.575,19.353
2022-09-18 23:16:00,33.678,26.187,29.577,19.353
2022-09-18 23:26:00,33.681,26.187,29.577,19.353
2022-09-18 23:36:00,33.681,26.189,29.577,19.355
2022-09-18 23:46:00,33.681,26.189,29.577,19.355
2022-09-18 23:56:00,33.683,26.186,29.575,19.355
2022-09-19 00:06:00,33.683,26.189,29.577,19.355
2022-09-19 00:16:00,33.682,26.186,29.577,19.355
2022-09-19 00:26:00,33.683,26.189,29.577,19.353
2022-09-19 00:36:00,33.68,26.189,29.577,19.353
2022-09-19 00:46:00,33.682,26.186,29.577,19.357
2022-09-19 00:56:00,33.682,26.189,29.578,19.355
2022-09-19 01:06:00,33.684,26.187,29.578,19.358
2022-09-19 01:16:00,33.684,26.187,29.578,19.356
2022-09-19 01:26:00,33.683,26.19,29.578,19.356
2022-09-19 01:36:00,33.683,26.192,29.581,19.356
2022-09-19 01:46:00,33.686,26.191,29.577,19.358
2022-09-19 01:56:00,33.686,26.192,29.577,19.358
2022-09-19 02:06:00,33.684,26.191,29.577,19.357
2022-09-19 02:16:00,33.684,26.193,29.579,19.357
2022-09-19 02:26:00,33.684,26.193,29.579,19.357
2022-09-19 02:36:00,33.684,26.195,29.579,19.359
2022-09-19 02:46:00,33.687,26.181,29.579,19.364
2022-09-19 02:56:00,33.687,26.19,29.579,19.364
2022-09-19 03:06:00,33.687,26.202,29.577,19.361
2022-09-19 03:16:00,33.687,26.2,29.579,19.364
2022-09-19 03:26:00,33.687,26.201,29.579,19.361
2022-09-19 03:36:00,33.687,26.199,29.579,19.366
2022-09-19 03:46:00,33.687,26.2,29.579,19.373
2022-09-19 03:56:00,33.687,26.2,29.577,19.373
2022-09-19 04:06:00,33.687,26.197,29.581,19.368
2022-09-19 04:16:00,33.689,26.2,29.579,19.366
2022-09-19 04:26:00,33.688,26.2,29.578,19.377
2022-09-19 04:36:00,33.689,26.202,29.579,19.373
2022-09-19 04:46:00,33.689,26.2,29.581,19.371
2022-09-19 04:56:00,33.688,26.202,29.581,19.375
2022-09-19 05:06:00,33.687,26.204,29.578,19.364
2022-09-19 05:16:00,33.688,26.207,29.577,19.373
2022-09-19 05:26:00,33.688,26.207,29.578,19.371
2022-09-19 05:36:00,33.688,26.207,29.577,19.371
2022-09-19 05:46:00,33.688,26.209,29.575,19.369
2022-09-19 05:56:00,33.688,26.209,29.579,19.371
2022-09-19 06:06:00,33.69,26.209,29.579,19.376
2022-09-19 06:16:00,33.688,26.207,29.579,19.372
2022-09-19 06:26:00,33.688,26.207,29.579,19.376
2022-09-19 06:36:00,33.69,26.207,29.577,19.376
2022-09-19 06:46:00,33.689,26.209,29.579,19.374
2022-09-19 06:56:00,33.69,26.209,29.576,19.376
2022-09-19 07:06:00,33.689,26.208,29.576,19.376
2022-09-19 07:16:00,33.689,26.208,29.579,19.379
2022-09-19 07:26:00,33.692,26.21,29.578,19.376
2022-09-19 07:36:00,33.691,26.208,29.578,19.377
2022-09-19 07:46:00,33.693,26.208,29.578,19.375
2022-09-19 07:56:00,33.693,26.208,29.577,19.375
2022-09-19 08:06:00,33.693,26.205,29.582,19.364
2022-09-19 08:16:00,33.695,26.207,29.583,19.376
2022-09-19 08:26:00,33.697,26.208,29.581,19.368
2022-09-19 08:36:00,33.695,26.208,29.584,19.366
2022-09-19 08:46:00,33.694,26.207,29.583,19.367
2022-09-19 08:56:00,33.694,26.205,29.584,19.369
2022-09-19 09:06:00,33.697,26.208,29.588,19.368
2022-09-19 09:16:00,33.693,26.208,29.588,19.377
2022-09-19 09:26:00,33.696,26.209,29.587,19.374
2022-09-19 09:36:00,33.695,26.207,29.587,19.367
2022-09-19 09:46:00,33.695,26.207,29.588,19.375
2022-09-19 09:56:00,33.693,26.206,29.588,19.373
2022-09-19 10:06:00,33.692,26.209,29.587,19.373
2022-09-19 10:16:00,33.695,26.208,29.586,19.371
2022-09-19 10:26:00,33.694,26.208,29.586,19.374
2022-09-19 10:36:00,33.695,26.209,29.586,19.379
2022-09-19 10:46:00,33.695,26.209,29.586,19.372
2022-09-19 10:56:00,33.694,26.205,29.583,19.369
2022-09-19 11:06:00,33.693,26.204,29.582,19.375
2022-09-19 11:16:00,33.694,26.202,29.581,19.373
2022-09-19 11:26:00,33.693,26.201,29.582,19.369
2022-09-19 11:36:00,33.691,26.2,29.583,19.37
2022-09-19 11:46:00,33.686,26.201,29.58,19.368
2022-09-19 11:56:00,33.684,26.182,29.577,19.362
2022-09-19 12:06:00,33.683,26.17,29.564,19.359
2022-09-19 12:16:00,33.676,26.161,29.566,19.365
2022-09-19 12:26:00,33.669,26.159,29.565,19.362
2022-09-19 12:36:00,33.669,26.159,29.565,19.364
2022-09-19 12:46:00,33.67,26.162,29.566,19.365
2022-09-19 12:56:00,33.672,26.163,29.567,19.366
2022-09-19 13:06:00,33.67,26.166,29.567,19.366
2022-09-19 13:16:00,33.67,26.161,29.567,19.363
2022-09-19 13:26:00,33.672,26.16,29.567,19.363
2022-09-19 13:36:00,33.672,26.159,29.566,19.361
2022-09-19 13:46:00,33.673,26.158,29.567,19.365
2022-09-19 13:56:00,33.674,26.166,29.566,19.367
2022-09-19 14:06:00,33.673,26.166,29.568,19.365
2022-09-19 14:16:00,33.672,26.165,29.568,19.365
2022-09-19 14:26:00,33.672,26.165,29.568,19.366
2022-09-19 14:36:00,33.672,26.168,29.569,19.366
2022-09-19 14:46:00,33.673,26.171,29.569,19.366
2022-09-19 14:56:00,33.674,26.17,29.57,19.366
2022-09-19 15:06:00,33.674,26.176,29.569,19.365
2022-09-19 15:16:00,33.673,26.189,29.571,19.366
2022-09-19 15:26:00,33.672,26.177,29.57,19.368
2022-09-19 15:36:00,33.673,26.178,29.57,19.368
2022-09-19 15:46:00,33.673,26.176,29.571,19.37
2022-09-19 15:56:00,33.673,26.175,29.571,19.367
2022-09-19 16:06:00,33.673,26.174,29.571,19.369
2022-09-19 16:16:00,33.673,26.18,29.571,19.369
2022-09-19 16:26:00,33.676,26.183,29.575,19.369
2022-09-19 16:36:00,33.677,26.207,29.577,19.369
2022-09-19 16:46:00,33.68,26.206,29.577,19.371
2022-09-19 16:56:00,33.68,26.207,29.577,19.374
2022-09-19 17:06:00,33.681,26.217,29.581,19.376
2022-09-19 17:16:00,33.68,26.216,29.579,19.374
2022-09-19 17:26:00,33.682,26.221,29.579,19.373
2022-09-19 17:36:00,33.681,26.221,29.578,19.372
2022-09-19 17:46:00,33.684,26.22,29.579,19.375
2022-09-19 17:56:00,33.685,26.221,29.578,19.374
2022-09-19 18:06:00,33.683,26.22,29.579,19.378
2022-09-19 18:16:00,33.685,26.223,29.578,19.377
2022-09-19 18:26:00,33.683,26.221,29.577,19.377
2022-09-19 18:36:00,33.684,26.224,29.578,19.379
2022-09-19 18:46:00,33.685,26.223,29.58,19.378
2022-09-19 18:56:00,33.683,26.225,29.577,19.38
2022-09-19 19:06:00,33.684,26.225,29.581,19.379
2022-09-19 19:16:00,33.684,26.226,29.581,19.379
2022-09-19 19:26:00,33.684,26.23,29.582,19.377
2022-09-19 19:36:00,33.685,26.23,29.582,19.378
2022-09-19 19:46:00,33.685,26.23,29.583,19.381
2022-09-19 19:56:00,33.686,26.231,29.583,19.378
2022-09-19 20:06:00,33.685,26.231,29.585,19.38
2022-09-19 20:16:00,33.685,26.231,29.585,19.38
2022-09-19 20:26:00,33.685,26.23,29.585,19.38
2022-09-19 20:36:00,33.684,26.23,29.588,19.381
2022-09-19 20:46:00,33.684,26.238,29.591,19.377
2022-09-19 20:56:00,33.687,26.238,29.59,19.378
2022-09-19 21:06:00,33.687,26.24,29.588,19.378
2022-09-19 21:16:00,33.687,26.241,29.59,19.378
2022-09-19 21:26:00,33.687,26.244,29.59,19.381
2022-09-19 21:36:00,33.686,26.242,29.587,19.381
2022-09-19 21:46:00,33.686,26.24,29.588,19.382
2022-09-19 21:56:00,33.686,26.241,29.588,19.382
2022-09-19 22:06:00,33.686,26.243,29.588,19.38
2022-09-19 22:16:00,33.687,26.241,29.587,19.382
2022-09-19 22:26:00,33.688,26.241,29.59,19.382
2022-09-19 22:36:00,33.688,26.24,29.587,19.381
2022-09-19 22:46:00,33.687,26.239,29.589,19.381
2022-09-19 22:56:00,33.689,26.241,29.589,19.383
2022-09-19 23:06:00,33.689,26.241,29.588,19.383
2022-09-19 23:16:00,33.687,26.238,29.59,19.383
2022-09-19 23:26:00,33.691,26.241,29.589,19.383
2022-09-19 23:36:00,33.691,26.24,29.589,19.384
2022-09-19 23:46:00,33.694,26.24,29.589,19.382
2022-09-19 23:56:00,33.696,26.24,29.589,19.382
2022-09-20 00:06:00,33.696,26.239,29.589,19.383
2022-09-20 00:16:00,33.697,26.239,29.588,19.381
2022-09-20 00:26:00,33.697,26.239,29.588,19.381
2022-09-20 00:36:00,33.697,26.241,29.588,19.383
2022-09-20 00:46:00,33.697,26.241,29.59,19.381
2022-09-20 00:56:00,33.7,26.242,29.59,19.383
2022-09-20 01:06:00,33.696,26.241,29.588,19.381
2022-09-20 01:16:00,33.696,26.239,29.588,19.381
2022-09-20 01:26:00,33.696,26.241,29.586,19.383
2022-09-20 01:36:00,33.696,26.241,29.586,19.383
2022-09-20 01:46:00,33.697,26.241,29.588,19.384
2022-09-20 01:56:00,33.697,26.243,29.59,19.39
2022-09-20 02:06:00,33.697,26.243,29.59,19.393
2022-09-20 02:16:00,33.697,26.241,29.59,19.393
2022-09-20 02:26:00,33.697,26.243,29.59,19.395
2022-09-20 02:36:00,33.697,26.245,29.59,19.409
2022-09-20 02:46:00,33.697,26.245,29.59,19.404
2022-09-20 02:56:00,33.698,26.247,29.588,19.404
2022-09-20 03:06:00,33.698,26.247,29.589,19.403
2022-09-20 03:16:00,33.698,26.245,29.59,19.401
2022-09-20 03:26:00,33.696,26.245,29.589,19.406
2022-09-20 03:36:00,33.698,26.249,29.591,19.408
2022-09-20 03:46:00,33.698,26.249,29.591,19.406
2022-09-20 03:56:00,33.698,26.25,29.593,19.406
2022-09-20 04:06:00,33.697,26.25,29.591,19.403
2022-09-20 04:16:00,33.7,26.25,29.589,19.403
2022-09-20 04:26:00,33.696,26.251,29.591,19.401
2022-09-20 04:36:00,33.7,26.254,29.591,19.401
2022-09-20 04:46:00,33.7,26.255,29.591,19.399
2022-09-20 04:56:00,33.697,26.255,29.593,19.401
2022-09-20 05:06:00,33.697,26.255,29.59,19.403
2022-09-20 05:16:00,33.697,26.255,29.593,19.399
2022-09-20 05:26:00,33.697,26.255,29.593,19.4
2022-09-20 05:36:00,33.697,26.255,29.593,19.398
2022-09-20 05:46:00,33.7,26.255,29.593,19.398
2022-09-20 05:56:00,33.697,26.255,29.593,19.414
2022-09-20 06:06:00,33.697,26.257,29.596,19.412
2022-09-20 06:16:00,33.697,26.257,29.597,19.41
2022-09-20 06:26:00,33.7,26.257,29.596,19.406
2022-09-20 06:36:00,33.697,26.257,29.596,19.403
2022-09-20 06:46:00,33.7,26.256,29.596,19.401
2022-09-20 06:56:00,33.696,26.258,29.596,19.399
2022-09-20 07:06:00,33.696,26.258,29.596,19.402
2022-09-20 07:16:00,33.696,26.258,29.596,19.402
2022-09-20 07:26:00,33.698,26.258,29.595,19.399
2022-09-20 07:36:00,33.698,26.257,29.597,19.409
2022-09-20 07:46:00,33.697,26.259,29.597,19.407
2022-09-20 07:56:00,33.697,26.259,29.596,19.402
2022-09-20 08:06:00,33.699,26.262,29.596,19.405
2022-09-20 08:16:00,33.698,26.26,29.597,19.399
2022-09-20 08:26:00,33.698,26.259,29.597,19.399
2022-09-20 08:36:00,33.698,26.259,29.597,19.4
2022-09-20 08:46:00,33.699,26.257,29.596,19.4
2022-09-20 08:56:00,33.699,26.257,29.596,19.4
2022-09-20 09:06:00,33.698,26.26,29.596,19.4
2022-09-20 09:16:00,33.698,26.258,29.597,19.398
2022-09-20 09:26:00,33.698,26.261,29.599,19.398
2022-09-20 09:36:00,33.697,26.259,29.597,19.398
2022-09-20 09:46:00,33.695,26.259,29.595,19.397
2022-09-20 09:56:00,33.697,26.262,29.597,19.395
2022-09-20 10:06:00,33.698,26.259,29.595,19.392
2022-09-20 10:16:00,33.697,26.256,29.594,19.39
2022-09-20 10:26:00,33.695,26.258,29.595,19.391
2022-09-20 10:36:00,33.701,26.261,29.595,19.393
2022-09-20 10:46:00,33.701,26.259,29.593,19.405
2022-09-20 10:56:00,33.7,26.258,29.592,19.401
2022-09-20 11:06:00,33.699,26.26,29.591,19.404
2022-09-20 11:16:00,33.699,26.26,29.591,19.4
2022-09-20 11:26:00,33.699,26.259,29.59,19.398
2022-09-20 11:36:00,33.699,26.259,29.59,19.401
2022-09-20 11:46:00,33.699,26.255,29.591,19.397
2022-09-20 11:56:00,33.697,26.258,29.59,19.395
2022-09-20 12:06:00,33.698,26.257,29.591,19.396
2022-09-20 12:16:00,33.697,26.257,29.592,19.395
2022-09-20 12:26:00,33.698,26.25,29.587,19.396
2022-09-20 12:36:00,33.697,26.25,29.589,19.396
2022-09-20 12:46:00,33.697,26.25,29.588,19.396
2022-09-20 12:56:00,33.697,26.249,29.588,19.4
2022-09-20 13:06:00,33.697,26.25,29.587,19.401
2022-09-20 13:16:00,33.696,26.249,29.587,19.393
2022-09-20 13:26:00,33.697,26.242,29.587,19.396
2022-09-20 13:36:00,33.699,26.24,29.589,19.39
2022-09-20 13:46:00,33.698,26.239,29.586,19.398
2022-09-20 13:56:00,33.699,26.24,29.587,19.397
2022-09-20 14:06:00,33.698,26.239,29.589,19.397
2022-09-20 14:16:00,33.696,26.24,29.589,19.397
2022-09-20 14:26:00,33.699,26.241,29.587,19.395
2022-09-20 14:36:00,33.698,26.242,29.586,19.396
2022-09-20 14:46:00,33.698,26.241,29.589,19.394
2022-09-20 14:56:00,33.697,26.241,29.589,19.397
2022-09-20 15:06:00,33.697,26.241,29.587,19.397
2022-09-20 15:16:00,33.699,26.241,29.587,19.397
2022-09-20 15:26:00,33.699,26.241,29.587,19.397
2022-09-20 15:36:00,33.699,26.241,29.587,19.398
2022-09-20 15:46:00,33.698,26.237,29.59,19.397
2022-09-20 15:56:00,33.698,26.237,29.587,19.397
2022-09-20 16:06:00,33.699,26.238,29.587,19.398
2022-09-20 16:16:00,33.7,26.238,29.587,19.396
2022-09-20 16:26:00,33.698,26.235,29.589,19.398
2022-09-20 16:36:00,33.699,26.234,29.59,19.397
2022-09-20 16:46:00,33.698,26.233,29.587,19.398
2022-09-20 16:56:00,33.698,26.235,29.587,19.396
2022-09-20 17:06:00,33.698,26.238,29.589,19.398
2022-09-20 17:16:00,33.699,26.238,29.588,19.398
2022-09-20 17:26:00,33.698,26.237,29.589,19.397
2022-09-20 17:36:00,33.697,26.239,29.59,19.396
2022-09-20 17:46:00,33.698,26.24,29.589,19.398
2022-09-20 17:56:00,33.697,26.239,29.589,19.4
2022-09-20 18:06:00,33.698,26.24,29.59,19.403
2022-09-20 18:16:00,33.697,26.243,29.589,19.401
2022-09-20 18:26:00,33.697,26.242,29.589,19.4
2022-09-20 18:36:00,33.7,26.242,29.59,19.405
2022-09-20 18:46:00,33.699,26.242,29.592,19.405
2022-09-20 18:56:00,33.698,26.242,29.589,19.405
2022-09-20 19:06:00,33.698,26.242,29.59,19.407
2022-09-20 19:16:00,33.698,26.242,29.59,19.411
2022-09-20 19:26:00,33.698,26.242,29.59,19.409
2022-09-20 19:36:00,33.698,26.243,29.59,19.411
2022-09-20 19:46:00,33.699,26.242,29.59,19.411
2022-09-20 19:56:00,33.699,26.245,29.59,19.411
2022-09-20 20:06:00,33.698,26.243,29.59,19.411
2022-09-20 20:16:00,33.699,26.244,29.592,19.413
2022-09-20 20:26:00,33.698,26.243,29.593,19.412
2022-09-20 20:36:00,33.699,26.245,29.591,19.411
2022-09-20 20:46:00,33.699,26.244,29.592,19.411
2022-09-20 20:56:00,33.699,26.244,29.592,19.413
2022-09-20 21:06:00,33.699,26.244,29.592,19.413
2022-09-20 21:16:00,33.699,26.245,29.592,19.411
2022-09-20 21:26:00,33.699,26.246,29.592,19.411
2022-09-20 21:36:00,33.699,26.246,29.59,19.411
2022-09-20 21:46:00,33.698,26.246,29.592,19.411
2022-09-20 21:56:00,33.698,26.248,29.592,19.414
2022-09-20 22:06:00,33.699,26.248,29.593,19.413
2022-09-20 22:16:00,33.7,26.251,29.591,19.412
2022-09-20 22:26:00,33.697,26.252,29.592,19.412
2022-09-20 22:36:00,33.697,26.252,29.592,19.412
2022-09-20 22:46:00,33.697,26.254,29.591,19.412
2022-09-20 22:56:00,33.697,26.251,29.592,19.412
2022-09-20 23:06:00,33.697,26.254,29.593,19.412
2022-09-20 23:16:00,33.697,26.253,29.592,19.411
2022-09-20 23:26:00,33.698,26.255,29.594,19.413
2022-09-20 23:36:00,33.698,26.255,29.591,19.413
2022-09-20 23:46:00,33.697,26.256,29.595,19.41
2022-09-20 23:56:00,33.697,26.256,29.595,19.412
2022-09-21 00:06:00,33.698,26.255,29.593,19.412
2022-09-21 00:16:00,33.698,26.255,29.594,19.412
2022-09-21 00:26:00,33.696,26.256,29.594,19.413
2022-09-21 00:36:00,33.697,26.256,29.594,19.413
2022-09-21 00:46:00,33.697,26.256,29.594,19.411
2022-09-21 00:56:00,33.697,26.258,29.595,19.413
2022-09-21 01:06:00,33.696,26.258,29.595,19.413
2022-09-21 01:16:00,33.696,26.258,29.596,19.413
2022-09-21 01:26:00,33.696,26.259,29.596,19.412
2022-09-21 01:36:00,33.697,26.259,29.594,19.412
2022-09-21 01:46:00,33.699,26.26,29.595,19.41
2022-09-21 01:56:00,33.699,26.263,29.595,19.41
2022-09-21 02:06:00,33.702,26.263,29.595,19.411
2022-09-21 02:16:00,33.705,26.262,29.596,19.411
2022-09-21 02:26:00,33.705,26.264,29.596,19.411
2022-09-21 02:36:00,33.705,26.265,29.596,19.412
2022-09-21 02:46:00,33.708,26.265,29.595,19.41
2022-09-21 02:56:00,33.708,26.263,29.594,19.41
2022-09-21 03:06:00,33.708,26.265,29.595,19.41
2022-09-21 03:16:00,33.708,26.265,29.595,19.41
2022-09-21 03:26:00,33.709,26.265,29.595,19.41
2022-09-21 03:36:00,33.712,26.267,29.597,19.41
2022-09-21 03:46:00,33.712,26.265,29.597,19.41
2022-09-21 03:56:00,33.712,26.267,29.597,19.408
2022-09-21 04:06:00,33.711,26.267,29.597,19.41
2022-09-21 04:16:00,33.713,26.268,29.598,19.409
2022-09-21 04:26:00,33.715,26.275,29.598,19.412
2022-09-21 04:36:00,33.716,26.277,29.598,19.409
2022-09-21 04:46:00,33.716,26.279,29.599,19.409
2022-09-21 04:56:00,33.717,26.279,29.599,19.408
2022-09-21 05:06:00,33.718,26.28,29.598,19.405
2022-09-21 05:16:00,33.718,26.281,29.599,19.406
2022-09-21 05:26:00,33.722,26.28,29.6,19.408
2022-09-21 05:36:00,33.725,26.282,29.6,19.406
2022-09-21 05:46:00,33.724,26.277,29.602,19.405
2022-09-21 05:56:00,33.726,26.276,29.603,19.407
2022-09-21 06:06:00,33.726,26.275,29.603,19.406
2022-09-21 06:16:00,33.725,26.276,29.602,19.404
2022-09-21 06:26:00,33.725,26.276,29.604,19.404
2022-09-21 06:36:00,33.724,26.276,29.604,19.404
2022-09-21 06:46:00,33.725,26.275,29.603,19.404
2022-09-21 06:56:00,33.724,26.274,29.603,19.403
2022-09-21 07:06:00,33.725,26.274,29.604,19.405
2022-09-21 07:16:00,33.724,26.272,29.603,19.406
2022-09-21 07:26:00,33.725,26.272,29.603,19.404
2022-09-21 07:36:00,33.725,26.272,29.603,19.406
2022-09-21 07:46:00,33.725,26.273,29.602,19.406
2022-09-21 07:56:00,33.7245,26.273,29.603,19.407
2022-09-21 08:06:00,33.723,26.272,29.601,19.406
2022-09-21 08:16:00,33.724,26.271,29.601,19.407
2022-09-21 08:26:00,33.724,26.271,29.602,19.41
2022-09-21 08:36:00,33.725,26.268,29.601,19.409
2022-09-21 08:46:00,33.726,26.264,29.601,19.408
2022-09-21 08:56:00,33.725,26.264,29.599,19.409
2022-09-21 09:06:00,33.726,26.263,29.6,19.409
2022-09-21 09:16:00,33.726,26.262,29.598,19.408
2022-09-21 09:26:00,33.726,26.263,29.597,19.406
2022-09-21 09:36:00,33.725,26.262,29.596,19.403
2022-09-21 09:46:00,33.726,26.263,29.597,19.402
2022-09-21 09:56:00,33.723,26.261,29.597,19.402
2022-09-21 10:06:00,33.723,26.264,29.596,19.403
2022-09-21 10:16:00,33.723,26.267,29.596,19.401
2022-09-21 10:26:00,33.722,26.266,29.596,19.402
2022-09-21 10:36:00,33.723,26.264,29.595,19.403
2022-09-21 10:46:00,33.722,26.265,29.592,19.403
2022-09-21 10:56:00,33.722,26.266,29.593,19.404
2022-09-21 11:06:00,33.723,26.268,29.592,19.402
2022-09-21 11:16:00,33.723,26.269,29.592,19.4
2022-09-21 11:26:00,33.72,26.27,29.591,19.401
2022-09-21 11:36:00,33.719,26.27,29.591,19.403
2022-09-21 11:46:00,33.721,26.271,29.593,19.402
2022-09-21 11:56:00,33.719,26.271,29.592,19.402
2022-09-21 12:06:00,33.716,26.27,29.592,19.404
2022-09-21 12:16:00,33.718,26.266,29.59,19.403
2022-09-21 12:26:00,33.717,26.265,29.589,19.406
2022-09-21 12:36:00,33.717,26.261,29.588,19.404
2022-09-21 12:46:00,33.713,26.264,29.587,19.401
2022-09-21 12:56:00,33.713,26.264,29.587,19.403
2022-09-21 13:06:00,33.709,26.264,29.587,19.4
2022-09-21 13:16:00,33.711,26.265,29.588,19.401
2022-09-21 13:26:00,33.711,26.266,29.587,19.405
2022-09-21 13:36:00,33.712,26.265,29.588,19.403
2022-09-21 13:46:00,33.716,26.264,29.588,19.401
2022-09-21 13:56:00,33.714,26.264,29.589,19.403
2022-09-21 14:06:00,33.717,26.266,29.589,19.403
2022-09-21 14:16:00,33.718,26.262,29.589,19.405
2022-09-21 14:26:00,33.717,26.265,29.588,19.406
2022-09-21 14:36:00,33.717,26.263,29.59,19.406
2022-09-21 14:46:00,33.717,26.262,29.59,19.409
