"time","Fe_142","Fe_583","Fe_10","Fe_9","Fe_113","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2023-05-07 14:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9571666666667
2023-05-07 15:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.963
2023-05-07 16:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9638333333333
2023-05-07 17:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9673333333333
2023-05-07 18:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9746666666667
2023-05-07 19:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9878333333333
2023-05-07 20:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9995
2023-05-07 21:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0098333333333
2023-05-07 22:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0098333333333
2023-05-07 23:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0138333333333
2023-05-08 00:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0218333333333
2023-05-08 01:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0263333333333
