"time","Ap_143","Ap_404","Ap_618","Ap_39","Ap_540","Ap_116"
2023-06-05 14:02:00,12.19,13.5785,35.604,27.3861666666667,32.459,20.2848
2023-06-05 15:02:00,12.19,13.5521666666667,35.6066666666667,27.3833333333333,32.4621666666667,20.2868333333333
2023-06-05 16:02:00,12.1956666666667,13.5571666666667,35.6068333333333,27.387,32.4626666666667,20.2865
2023-06-05 17:02:00,12.2041666666667,13.5638333333333,35.6115,27.3881666666667,32.4618333333333,20.286
2023-06-05 18:02:00,12.2115,13.5661666666667,35.6248333333333,27.3925,32.4671666666667,20.2863333333333
2023-06-05 19:02:00,12.222,13.5693333333333,35.641,27.4,32.4745,20.2838333333333
2023-06-05 20:02:00,12.2312857142857,13.5715,35.6413333333333,27.4016666666667,32.485,20.2816666666667
2023-06-05 21:02:00,12.2405,13.5726666666667,35.6395,27.407,32.4921666666667,20.2798333333333
2023-06-05 22:02:00,12.243,13.5736,35.6543333333333,27.411,32.5005,20.2825
2023-06-05 23:02:00,12.2455714285714,13.574,35.7033333333333,27.4098333333333,32.523,20.2815
2023-06-06 00:02:00,12.2505,13.575,35.7508333333333,27.4103333333333,32.5526666666667,20.2822
2023-06-06 01:02:00,12.2516666666667,13.5746666666667,35.7748333333333,27.4115,32.5981666666667,20.281
2023-06-06 02:02:00,12.253,13.5765,35.7723333333333,27.4085,32.6073333333333,20.2815
2023-06-06 03:02:00,12.2543333333333,13.578,35.7936666666667,27.4121666666667,32.6131666666667,20.2823333333333
2023-06-06 04:02:00,12.2566666666667,13.5783333333333,35.8098333333333,27.412,32.6201666666667,20.2818333333333
2023-06-06 05:02:00,12.2586666666667,13.5778333333333,35.8133333333333,27.4113333333333,32.6186666666667,20.281
2023-06-06 06:02:00,12.2583333333333,13.5766,35.8176666666667,27.4165,32.6203333333333,20.283
2023-06-06 07:02:00,12.2556666666667,13.5751666666667,35.8175,27.4275,32.6325,20.2833333333333
2023-06-06 08:02:00,12.2538,13.5716666666667,35.8176666666667,27.4401666666667,32.6536666666667,20.2843333333333
2023-06-06 09:02:00,12.2525714285714,13.5651666666667,35.8121666666667,27.4413333333333,32.661,20.2836666666667
2023-06-06 10:02:00,12.2536666666667,13.5613333333333,35.8086666666667,27.4685,32.6733333333333,20.284
2023-06-06 11:02:00,12.255,13.5616666666667,35.8098333333333,27.4758333333333,32.6758333333333,20.2841666666667
2023-06-06 12:02:00,12.2536666666667,13.559,35.8113333333333,27.4663333333333,32.6755,20.2843333333333
2023-06-06 13:02:00,12.2508,13.5556666666667,35.8043333333333,27.4625,32.6766666666667,20.2831666666667
2023-06-06 14:02:00,12.251,13.5543333333333,35.8058333333333,27.4615,32.6776,20.2843333333333
2023-06-06 15:02:00,12.25075,13.553,35.8068333333333,27.4685,32.6886666666667,20.2828333333333
2023-06-06 16:02:00,12.2523333333333,13.559,35.8088333333333,27.4796666666667,32.7143333333333,20.2836666666667
2023-06-06 17:02:00,12.254,13.5633333333333,35.8206666666667,27.4895,32.7226666666667,20.2842
2023-06-06 18:02:00,12.2665714285714,13.5671666666667,35.8788333333333,27.5026666666667,32.7303333333333,20.2843333333333
2023-06-06 19:02:00,12.277,13.5705,35.9046666666667,27.5128333333333,32.7551666666667,20.284
2023-06-06 20:02:00,12.2802,13.5733333333333,35.9548333333333,27.5523333333333,32.7601666666667,20.283
2023-06-06 21:02:00,12.284,13.5758333333333,35.9711666666667,27.584,32.7724,20.2831666666667
2023-06-06 22:02:00,12.2863333333333,13.5771666666667,35.9781666666667,27.579,32.7963333333333,20.283
2023-06-06 23:02:00,12.2871666666667,13.579,35.9896666666667,27.583,32.8215,20.2825
2023-06-07 00:02:00,12.2911666666667,13.58,36.015,27.5831666666667,32.8756666666667,20.2845
2023-06-07 01:02:00,12.2953333333333,13.581,36.024,27.5885,32.9448333333333,20.2846666666667
2023-06-07 02:02:00,12.3005,13.5831666666667,36.061,27.5863333333333,32.9461666666667,20.2865
2023-06-07 03:02:00,12.3164285714286,13.5885,36.1101666666667,27.5873333333333,32.9416666666667,20.2888333333333
2023-06-07 04:02:00,12.3275,13.5905,36.1121666666667,27.6023333333333,32.9285,20.289
2023-06-07 05:02:00,12.333,13.5915,36.1151666666667,27.6195,32.9752,20.2901666666667
2023-06-07 06:02:00,12.3346666666667,13.592,36.1198333333333,27.7001666666667,32.9963333333333,20.293
2023-06-07 07:02:00,12.3363333333333,13.5921666666667,36.1271666666667,27.7168333333333,33.0028333333333,20.2948333333333
2023-06-07 08:02:00,12.3393333333333,13.592,36.1345,27.7215,33.0161666666667,20.2971666666667
