"time","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2022-07-13 21:26:00,21.793,31.749,6.598,27.915,23.034,20.856,20.199,23.293,18.33,13.449,26.678,22.432,22.543,25.711,20.658
2022-07-13 21:36:00,21.789,31.749,6.602,27.915,23.034,20.854,20.198,23.293,18.331,13.448,26.677,22.432,22.545,25.71,20.66
2022-07-13 21:46:00,21.79,31.748,6.602,27.915,23.035,20.854,20.201,23.295,18.332,13.447,26.684,22.432,22.549,25.715,20.658
2022-07-13 21:56:00,21.789,31.753,6.601,27.914,23.037,20.854,20.202,23.294,18.331,13.449,26.683,22.433,22.554,25.713,20.653
2022-07-13 22:06:00,21.789,31.749,6.601,27.913,23.037,20.855,20.201,23.294,18.328,13.448,26.687,22.432,22.562,25.715,20.654
2022-07-13 22:16:00,21.787,31.751,6.601,27.914,23.037,20.855,20.202,23.295,18.329,13.448,26.689,22.435,22.559,25.715,20.657
2022-07-13 22:26:00,21.785,31.749,6.603,27.915,23.038,20.856,20.205,23.298,18.33,13.449,26.689,22.434,22.565,25.716,20.66
2022-07-13 22:36:00,21.785,31.749,6.602,27.915,23.041,20.856,20.204,23.299,18.33,13.448,26.693,22.434,22.567,25.717,20.657
2022-07-13 22:46:00,21.788,31.754,6.604,27.913,23.042,20.857,20.204,23.304,18.331,13.447,26.692,22.433,22.561,25.717,20.659
2022-07-13 22:56:00,21.785,31.753,6.606,27.916,23.045,20.855,20.205,23.304,18.33,13.448,26.692,22.436,22.568,25.719,20.663
2022-07-13 23:06:00,21.787,31.751,6.608,27.912,23.042,20.855,20.207,23.303,18.328,13.45,26.695,22.434,22.574,25.72,20.669
2022-07-13 23:16:00,21.787,31.751,6.611,27.915,23.043,20.855,20.207,23.305,18.329,13.449,26.694,22.433,22.578,25.724,20.669
2022-07-13 23:26:00,21.784,31.755,6.613,27.911,23.042,20.853,20.214,23.305,18.329,13.449,26.693,22.434,22.582,25.725,20.673
2022-07-13 23:36:00,21.785,31.753,6.612,27.913,23.044,20.856,20.216,23.304,18.328,13.448,26.692,22.434,22.584,25.728,20.674
2022-07-13 23:46:00,21.786,31.755,6.612,27.913,23.045,20.853,20.216,23.305,18.327,13.448,26.694,22.434,22.589,25.725,20.681
2022-07-13 23:56:00,21.785,31.755,6.612,27.914,23.042,20.854,20.227,23.306,18.327,13.45,26.694,22.435,22.593,25.726,20.682
2022-07-14 00:06:00,21.786,31.753,6.611,27.913,23.042,20.855,20.231,23.307,18.326,13.447,26.694,22.433,22.593,25.727,20.683
2022-07-14 00:16:00,21.784,31.753,6.613,27.915,23.047,20.854,20.237,23.31,18.326,13.448,26.693,22.433,22.597,25.727,20.679
2022-07-14 00:26:00,21.784,31.757,6.612,27.912,23.047,20.854,20.243,23.311,18.327,13.449,26.694,22.433,22.597,25.731,20.684
2022-07-14 00:36:00,21.786,31.756,6.616,27.914,23.043,20.855,20.242,23.313,18.329,13.448,26.695,22.433,22.6,25.732,20.674
2022-07-14 00:46:00,21.786,31.756,6.613,27.918,23.04,20.855,20.244,23.315,18.327,13.449,26.695,22.434,22.602,25.734,20.664
2022-07-14 00:56:00,21.786,31.757,6.613,27.929,23.039,20.855,20.249,23.32,18.329,13.447,26.695,22.436,22.603,25.735,20.667
2022-07-14 01:06:00,21.785,31.761,6.616,27.931,23.043,20.853,20.249,23.318,18.33,13.448,26.692,22.438,22.604,25.734,20.664
2022-07-14 01:16:00,21.786,31.76,6.616,27.933,23.042,20.851,20.252,23.322,18.328,13.449,26.694,22.436,22.6,25.743,20.676
2022-07-14 01:26:00,21.784,31.761,6.615,27.937,23.044,20.855,20.254,23.327,18.33,13.448,26.693,22.438,22.603,25.745,20.681
2022-07-14 01:36:00,21.785,31.757,6.616,27.941,23.043,20.854,20.253,23.331,18.33,13.448,26.696,22.438,22.604,25.747,20.688
2022-07-14 01:46:00,21.784,31.757,6.618,27.942,23.043,20.86,20.255,23.34,18.332,13.447,26.693,22.44,22.602,25.747,20.701
2022-07-14 01:56:00,21.784,31.761,6.619,27.941,23.043,20.864,20.255,23.361,18.333,13.448,26.691,22.438,22.602,25.751,20.701
2022-07-14 02:06:00,21.787,31.767,6.621,27.944,23.041,20.867,20.254,23.366,18.341,13.447,26.696,22.442,22.604,25.753,20.694
2022-07-14 02:16:00,21.786,31.819,6.623,27.947,23.041,20.869,20.254,23.363,18.343,13.448,26.696,22.443,22.604,25.756,20.692
2022-07-14 02:26:00,21.782,31.866,6.625,27.949,23.042,20.872,20.254,23.363,18.346,13.449,26.701,22.45,22.605,25.757,20.693
2022-07-14 02:36:00,21.785,31.885,6.624,27.95,23.047,20.87,20.257,23.361,18.361,13.448,26.703,22.448,22.603,25.759,20.694
2022-07-14 02:46:00,21.783,31.887,6.626,27.951,23.046,20.871,20.259,23.363,18.364,13.449,26.701,22.46,22.604,25.764,20.696
2022-07-14 02:56:00,21.785,31.886,6.628,27.949,23.046,20.874,20.27,23.364,18.367,13.448,26.701,22.465,22.606,25.762,20.699
2022-07-14 03:06:00,21.786,31.882,6.629,27.952,23.047,20.876,20.278,23.362,18.37,13.449,26.699,22.47,22.607,25.764,20.696
2022-07-14 03:16:00,21.785,31.888,6.634,27.952,23.05,20.876,20.276,23.365,18.38,13.451,26.697,22.474,22.606,25.772,20.696
2022-07-14 03:26:00,21.788,31.883,6.638,27.955,23.051,20.879,20.277,23.363,18.397,13.45,26.698,22.475,22.607,25.777,20.698
2022-07-14 03:36:00,21.787,31.897,6.64,27.953,23.054,20.878,20.28,23.36,18.4,13.447,26.694,22.475,22.608,25.782,20.696
2022-07-14 03:46:00,21.787,31.897,6.64,27.953,23.054,20.878,20.28,23.36,18.4,13.447,26.694,22.475,22.608,25.782,20.698
2022-07-14 03:56:00,21.787,31.879,6.644,27.952,23.055,20.892,20.285,23.36,18.403,13.45,26.692,22.476,22.611,25.782,20.699
2022-07-14 04:06:00,21.788,31.883,6.648,27.957,23.058,20.895,20.286,23.356,18.402,13.449,26.694,22.477,22.614,25.787,20.695
2022-07-14 04:16:00,21.789,31.88,6.657,27.959,23.058,20.892,20.285,23.355,18.415,13.448,26.699,22.475,22.613,25.785,20.696
2022-07-14 04:26:00,21.79,31.882,6.662,27.962,23.057,20.894,20.283,23.356,18.416,13.448,26.699,22.48,22.61,25.788,20.695
2022-07-14 04:36:00,21.798,31.883,6.666,27.961,23.06,20.893,20.284,23.358,18.417,13.449,26.714,22.482,22.613,25.788,20.696
2022-07-14 04:46:00,21.796,31.888,6.666,27.961,23.061,20.896,20.289,23.363,18.416,13.448,26.714,22.479,22.613,25.789,20.696
2022-07-14 04:56:00,21.799,31.895,6.672,27.972,23.061,20.897,20.285,23.369,18.415,13.447,26.715,22.481,22.61,25.791,20.696
2022-07-14 05:06:00,21.8,31.893,6.674,27.971,23.06,20.894,20.286,23.372,18.419,13.451,26.716,22.48,22.612,25.79,20.696
2022-07-14 05:16:00,21.799,31.896,6.676,27.974,23.062,20.897,20.285,23.371,18.418,13.45,26.715,22.48,22.611,25.792,20.696
2022-07-14 05:26:00,21.798,31.897,6.674,27.972,23.061,20.895,20.286,23.372,18.417,13.45,26.714,22.481,22.61,25.793,20.697
2022-07-14 05:36:00,21.8,31.896,6.676,27.973,23.062,20.896,20.283,23.372,18.417,13.45,26.714,22.48,22.612,25.792,20.695
2022-07-14 05:46:00,21.801,31.896,6.676,27.974,23.064,20.897,20.281,23.37,18.416,13.449,26.714,22.48,22.611,25.792,20.697
2022-07-14 05:56:00,21.799,31.898,6.676,27.973,23.061,20.895,20.282,23.365,18.416,13.451,26.714,22.48,22.612,25.791,20.698
2022-07-14 06:06:00,21.8,31.899,6.676,27.973,23.063,20.896,20.282,23.364,18.418,13.449,26.716,22.48,22.61,25.793,20.699
2022-07-14 06:16:00,21.8,31.898,6.675,27.972,23.062,20.896,20.283,23.364,18.417,13.45,26.715,22.481,22.606,25.795,20.699
2022-07-14 06:26:00,21.81,31.893,6.677,27.975,23.064,20.896,20.282,23.37,18.416,13.449,26.716,22.48,22.607,25.8,20.701
2022-07-14 06:36:00,21.823,31.906,6.676,27.974,23.064,20.898,20.284,23.377,18.417,13.45,26.716,22.48,22.603,25.798,20.701
2022-07-14 06:46:00,21.823,31.906,6.675,27.976,23.064,20.9,20.282,23.378,18.415,13.448,26.716,22.48,22.603,25.8,20.702
2022-07-14 06:56:00,21.831,31.906,6.677,27.975,23.065,20.901,20.287,23.376,18.416,13.449,26.717,22.48,22.602,25.802,20.703
2022-07-14 07:06:00,21.836,31.909,6.674,27.977,23.065,20.903,20.285,23.383,18.417,13.449,26.717,22.48,22.604,25.802,20.702
2022-07-14 07:16:00,21.837,31.911,6.676,27.979,23.063,20.903,20.288,23.381,18.416,13.448,26.717,22.481,22.603,25.801,20.703
2022-07-14 07:26:00,21.838,31.91,6.678,27.978,23.065,20.902,20.292,23.381,18.415,13.447,26.716,22.48,22.604,25.801,20.701
2022-07-14 07:36:00,21.841,31.911,6.678,27.977,23.063,20.903,20.293,23.379,18.417,13.449,26.716,22.48,22.602,25.801,20.701
2022-07-14 07:46:00,21.839,31.916,6.678,27.978,23.063,20.901,20.291,23.365,18.417,13.449,26.714,22.48,22.606,25.8,20.704
2022-07-14 07:56:00,21.839,31.916,6.678,27.976,23.063,20.901,20.288,23.365,18.417,13.449,26.716,22.48,22.603,25.798,20.703
2022-07-14 08:06:00,21.838,31.917,6.679,27.974,23.062,20.9,20.289,23.362,18.415,13.448,26.715,22.48,22.606,25.798,20.705
2022-07-14 08:16:00,21.838,31.906,6.679,27.974,23.062,20.898,20.288,23.36,18.416,13.45,26.714,22.48,22.607,25.795,20.704
2022-07-14 08:26:00,21.834,31.902,6.677,27.969,23.06,20.896,20.291,23.357,18.416,13.447,26.714,22.48,22.608,25.795,20.702
2022-07-14 08:36:00,21.834,31.902,6.677,27.969,23.06,20.896,20.291,23.357,18.416,13.447,26.714,22.481,22.61,25.793,20.704
2022-07-14 08:46:00,21.831,31.9,6.68,27.968,23.059,20.896,20.291,23.359,18.417,13.451,26.715,22.479,22.61,25.791,20.704
2022-07-14 08:56:00,21.831,31.893,6.678,27.966,23.059,20.896,20.291,23.356,18.417,13.448,26.713,22.481,22.61,25.788,20.705
2022-07-14 09:06:00,21.819,31.887,6.676,27.966,23.057,20.897,20.29,23.357,18.418,13.448,26.711,22.479,22.608,25.79,20.7
2022-07-14 09:16:00,21.819,31.887,6.676,27.963,23.057,20.897,20.286,23.358,18.418,13.449,26.713,22.479,22.61,25.788,20.701
2022-07-14 09:26:00,21.816,31.891,6.676,27.962,23.057,20.895,20.281,23.362,18.417,13.45,26.713,22.48,22.612,25.789,20.699
2022-07-14 09:36:00,21.814,31.893,6.676,27.961,23.057,20.896,20.28,23.36,18.418,13.449,26.713,22.481,22.608,25.789,20.7
2022-07-14 09:46:00,21.815,31.891,6.677,27.961,23.057,20.896,20.281,23.361,18.417,13.45,26.714,22.48,22.611,25.79,20.697
2022-07-14 09:56:00,21.817,31.891,6.677,27.957,23.058,20.894,20.279,23.359,18.417,13.448,26.714,22.482,22.609,25.788,20.698
2022-07-14 10:06:00,21.815,31.888,6.675,27.956,23.058,20.894,20.28,23.361,18.417,13.448,26.712,22.48,22.609,25.791,20.696
2022-07-14 10:16:00,21.818,31.888,6.675,27.956,23.058,20.896,20.278,23.357,18.417,13.45,26.711,22.481,22.609,25.789,20.699
2022-07-14 10:26:00,21.816,31.889,6.675,27.957,23.056,20.896,20.279,23.358,18.418,13.448,26.713,22.483,22.609,25.789,20.698
2022-07-14 10:36:00,21.817,31.885,6.675,27.957,23.057,20.896,20.281,23.358,18.419,13.451,26.712,22.482,22.61,25.79,20.696
2022-07-14 10:46:00,21.818,31.89,6.675,27.953,23.058,20.895,20.279,23.357,18.419,13.451,26.712,22.484,22.61,25.79,20.698
2022-07-14 10:56:00,21.817,31.888,6.677,27.956,23.057,20.896,20.278,23.358,18.419,13.449,26.713,22.482,22.61,25.789,20.696
2022-07-14 11:06:00,21.816,31.892,6.675,27.955,23.057,20.898,20.281,23.357,18.419,13.451,26.713,22.481,22.612,25.789,20.693
2022-07-14 11:16:00,21.818,31.891,6.675,27.952,23.057,20.896,20.278,23.357,18.418,13.448,26.713,22.482,22.609,25.786,20.69
2022-07-14 11:26:00,21.814,31.89,6.675,27.949,23.057,20.894,20.272,23.358,18.416,13.449,26.712,22.483,22.61,25.787,20.688
2022-07-14 11:36:00,21.815,31.884,6.678,27.949,23.056,20.895,20.267,23.359,18.418,13.448,26.711,22.484,22.609,25.788,20.689
2022-07-14 11:46:00,21.812,31.884,6.674,27.95,23.057,20.894,20.266,23.359,18.418,13.448,26.712,22.483,22.61,25.78,20.685
2022-07-14 11:56:00,21.816,31.89,6.674,27.947,23.058,20.895,20.264,23.362,18.419,13.449,26.711,22.482,22.609,25.778,20.686
2022-07-14 12:06:00,21.798,31.902,6.665,27.948,23.058,20.894,20.263,23.361,18.416,13.448,26.71,22.483,22.611,25.78,20.684
2022-07-14 12:16:00,21.799,31.901,6.663,27.945,23.059,20.89,20.266,23.36,18.416,13.45,26.711,22.484,22.611,25.778,20.68
2022-07-14 12:26:00,21.799,31.888,6.664,27.945,23.059,20.883,20.265,23.357,18.416,13.449,26.711,22.482,22.613,25.778,20.683
2022-07-14 12:36:00,21.796,31.892,6.663,27.944,23.058,20.878,20.263,23.357,18.415,13.45,26.71,22.484,22.612,25.776,20.676
2022-07-14 12:46:00,21.796,31.881,6.656,27.946,23.062,20.875,20.267,23.344,18.414,13.451,26.708,22.482,22.612,25.775,20.679
2022-07-14 12:56:00,21.797,31.881,6.659,27.945,23.062,20.874,20.266,23.349,18.416,13.451,26.712,22.482,22.608,25.773,20.668
2022-07-14 13:06:00,21.788,31.884,6.656,27.947,23.061,20.872,20.266,23.315,18.413,13.45,26.712,22.484,22.61,25.774,20.656
2022-07-14 13:16:00,21.794,31.883,6.644,27.946,23.061,20.869,20.258,23.309,18.413,13.449,26.709,22.485,22.611,25.775,20.656
2022-07-14 13:26:00,21.788,31.792,6.639,27.943,23.061,20.869,20.254,23.303,18.393,13.45,26.712,22.484,22.61,25.772,20.653
2022-07-14 13:36:00,21.788,31.792,6.639,27.943,23.061,20.869,20.254,23.303,18.393,13.45,26.709,22.479,22.608,25.769,20.654
2022-07-14 13:46:00,21.788,31.8,6.643,27.941,23.061,20.856,20.254,23.305,18.389,13.45,26.709,22.48,22.609,25.77,20.653
2022-07-14 13:56:00,21.789,31.795,6.641,27.941,23.059,20.856,20.256,23.306,18.392,13.45,26.708,22.479,22.613,25.764,20.642
2022-07-14 14:06:00,21.788,31.76,6.626,27.94,23.057,20.856,20.252,23.303,18.37,13.452,26.7,22.476,22.612,25.764,20.636
2022-07-14 14:16:00,21.789,31.766,6.625,27.937,23.059,20.855,20.253,23.3,18.367,13.449,26.696,22.474,22.612,25.765,20.636
2022-07-14 14:26:00,21.79,31.764,6.624,27.939,23.061,20.857,20.252,23.304,18.369,13.451,26.698,22.471,22.611,25.765,20.634
2022-07-14 14:36:00,21.789,31.769,6.627,27.939,23.061,20.857,20.252,23.304,18.373,13.452,26.697,22.469,22.61,25.764,20.633
2022-07-14 14:46:00,21.788,31.762,6.62,27.941,23.057,20.858,20.253,23.302,18.364,13.45,26.694,22.455,22.61,25.757,20.629
2022-07-14 14:56:00,21.789,31.761,6.617,27.937,23.06,20.857,20.247,23.302,18.36,13.45,26.691,22.449,22.607,25.75,20.629
2022-07-14 15:06:00,21.787,31.759,6.618,27.935,23.056,20.857,20.245,23.3,18.361,13.45,26.693,22.447,22.607,25.752,20.628
2022-07-14 15:16:00,21.792,31.756,6.617,27.937,23.055,20.855,20.244,23.301,18.36,13.449,26.691,22.438,22.61,25.748,20.603
2022-07-14 15:26:00,21.79,31.759,6.616,27.935,23.057,20.855,20.239,23.296,18.362,13.449,26.688,22.431,22.608,25.738,20.591
2022-07-14 15:36:00,21.788,31.747,6.61,27.939,23.053,20.857,20.24,23.281,18.35,13.452,26.689,22.419,22.606,25.728,20.589
2022-07-14 15:46:00,21.791,31.742,6.608,27.927,23.051,20.857,20.24,23.276,18.331,13.451,26.688,22.42,22.606,25.726,20.587
2022-07-14 15:56:00,21.796,31.745,6.606,27.927,23.051,20.853,20.242,23.272,18.333,13.451,26.685,22.42,22.605,25.726,20.588
2022-07-14 16:06:00,21.79,31.748,6.605,27.926,23.052,20.849,20.24,23.274,18.334,13.449,26.688,22.418,22.607,25.724,20.584
2022-07-14 16:16:00,21.8,31.75,6.599,27.923,23.05,20.851,20.235,23.274,18.331,13.449,26.687,22.411,22.593,25.726,20.575
2022-07-14 16:26:00,21.8,31.75,6.599,27.923,23.05,20.851,20.235,23.274,18.331,13.449,26.687,22.411,22.593,25.722,20.575
2022-07-14 16:36:00,21.8,31.75,6.6,27.92,23.045,20.847,20.223,23.272,18.33,13.449,26.68,22.406,22.575,25.717,20.574
2022-07-14 16:46:00,21.803,31.748,6.597,27.915,23.042,20.846,20.206,23.279,18.331,13.449,26.681,22.405,22.576,25.712,20.569
2022-07-14 16:56:00,21.803,31.744,6.598,27.912,23.043,20.839,20.204,23.275,18.331,13.45,26.682,22.404,22.577,25.714,20.573
2022-07-14 17:06:00,21.801,31.751,6.598,27.915,23.043,20.832,20.204,23.276,18.332,13.449,26.684,22.405,22.573,25.714,20.572
2022-07-14 17:16:00,21.803,31.75,6.597,27.913,23.044,20.797,20.205,23.272,18.331,13.449,26.687,22.403,22.577,25.714,20.573
2022-07-14 17:26:00,21.803,31.75,6.597,27.913,23.044,20.797,20.205,23.272,18.331,13.449,26.686,22.401,22.575,25.713,20.57
2022-07-14 17:36:00,21.802,31.751,6.599,27.91,23.046,20.799,20.205,23.271,18.33,13.45,26.688,22.402,22.576,25.712,20.567
2022-07-14 17:46:00,21.803,31.751,6.598,27.912,23.039,20.791,20.206,23.271,18.331,13.448,26.689,22.405,22.578,25.714,20.568
2022-07-14 17:56:00,21.801,31.753,6.597,27.911,23.04,20.781,20.207,23.27,18.332,13.45,26.688,22.403,22.576,25.714,20.57
2022-07-14 18:06:00,21.799,31.751,6.596,27.913,23.041,20.777,20.214,23.272,18.329,13.448,26.689,22.406,22.581,25.716,20.569
2022-07-14 18:16:00,21.802,31.755,6.599,27.912,23.04,20.781,20.218,23.271,18.329,13.451,26.688,22.406,22.581,25.716,20.57
2022-07-14 18:26:00,21.802,31.755,6.599,27.912,23.04,20.781,20.222,23.271,18.331,13.449,26.69,22.401,22.574,25.714,20.569
2022-07-14 18:36:00,21.8,31.755,6.597,27.913,23.04,20.789,20.224,23.269,18.328,13.449,26.691,22.404,22.577,25.715,20.569
2022-07-14 18:46:00,21.801,31.753,6.596,27.914,23.043,20.79,20.226,23.269,18.33,13.447,26.692,22.407,22.579,25.715,20.568
2022-07-14 18:56:00,21.802,31.757,6.598,27.914,23.042,20.8,20.234,23.272,18.33,13.45,26.692,22.405,22.581,25.714,20.57
2022-07-14 19:06:00,21.801,31.759,6.599,27.915,23.042,20.799,20.236,23.273,18.332,13.45,26.691,22.406,22.585,25.716,20.57
2022-07-14 19:16:00,21.803,31.761,6.598,27.916,23.043,20.801,20.236,23.273,18.33,13.449,26.692,22.408,22.59,25.718,20.57
2022-07-14 19:26:00,21.801,31.757,6.598,27.917,23.043,20.806,20.241,23.273,18.33,13.448,26.694,22.41,22.592,25.726,20.57
2022-07-14 19:36:00,21.8,31.759,6.599,27.92,23.042,20.805,20.242,23.273,18.33,13.448,26.694,22.41,22.596,25.727,20.571
2022-07-14 19:46:00,21.799,31.759,6.598,27.92,23.046,20.806,20.245,23.272,18.33,13.449,26.694,22.41,22.598,25.729,20.572
2022-07-14 19:56:00,21.793,31.76,6.597,27.934,23.043,20.807,20.249,23.27,18.33,13.45,26.694,22.411,22.596,25.728,20.573
2022-07-14 20:06:00,21.793,31.76,6.599,27.936,23.045,20.801,20.25,23.269,18.331,13.449,26.696,22.411,22.598,25.731,20.575
2022-07-14 20:16:00,21.791,31.754,6.6,27.937,23.045,20.8,20.251,23.273,18.33,13.448,26.694,22.41,22.599,25.732,20.575
2022-07-14 20:26:00,21.791,31.753,6.6,27.937,23.044,20.801,20.254,23.273,18.331,13.447,26.7,22.412,22.599,25.736,20.575
2022-07-14 20:36:00,21.791,31.756,6.604,27.94,23.047,20.799,20.255,23.284,18.336,13.448,26.702,22.415,22.602,25.738,20.577
2022-07-14 20:46:00,21.788,31.757,6.604,27.944,23.047,20.802,20.257,23.288,18.335,13.449,26.704,22.415,22.601,25.74,20.578
2022-07-14 20:56:00,21.789,31.755,6.603,27.944,23.048,20.801,20.259,23.288,18.336,13.448,26.703,22.414,22.601,25.74,20.577
2022-07-14 21:06:00,21.787,31.759,6.598,27.942,23.049,20.805,20.26,23.286,18.336,13.449,26.703,22.413,22.601,25.745,20.578
2022-07-14 21:16:00,21.786,31.76,6.602,27.945,23.049,20.807,20.262,23.289,18.336,13.447,26.703,22.413,22.602,25.745,20.578
2022-07-14 21:26:00,21.788,31.761,6.601,27.947,23.051,20.809,20.259,23.288,18.334,13.45,26.704,22.415,22.599,25.746,20.58
2022-07-14 21:36:00,21.789,31.758,6.6,27.945,23.049,20.809,20.258,23.292,18.334,13.448,26.704,22.415,22.597,25.747,20.58
2022-07-14 21:46:00,21.789,31.761,6.599,27.946,23.049,20.81,20.256,23.294,18.334,13.449,26.705,22.414,22.601,25.751,20.577
2022-07-14 21:56:00,21.788,31.757,6.599,27.945,23.055,20.81,20.263,23.295,18.336,13.45,26.706,22.416,22.597,25.752,20.579
2022-07-14 22:06:00,21.789,31.762,6.6,27.942,23.059,20.816,20.259,23.291,18.336,13.448,26.705,22.416,22.597,25.751,20.579
2022-07-14 22:16:00,21.788,31.764,6.599,27.944,23.058,20.816,20.26,23.288,18.336,13.448,26.704,22.415,22.598,25.764,20.581
2022-07-14 22:26:00,21.787,31.774,6.603,27.948,23.065,20.815,20.264,23.29,18.349,13.449,26.707,22.417,22.598,25.766,20.58
2022-07-14 22:36:00,21.789,31.775,6.604,27.948,23.071,20.812,20.261,23.294,18.373,13.449,26.708,22.416,22.6,25.765,20.579
2022-07-14 22:46:00,21.79,31.78,6.606,27.949,23.072,20.812,20.257,23.292,18.386,13.447,26.708,22.416,22.597,25.768,20.581
2022-07-14 22:56:00,21.79,31.844,6.605,27.951,23.078,20.809,20.259,23.292,18.384,13.448,26.708,22.418,22.603,25.781,20.581
2022-07-14 23:06:00,21.788,31.891,6.605,27.951,23.074,20.811,20.262,23.297,18.386,13.448,26.708,22.418,22.603,25.782,20.58
2022-07-14 23:16:00,21.787,31.886,6.608,27.955,23.08,20.813,20.257,23.299,18.387,13.447,26.708,22.418,22.602,25.784,20.582
2022-07-14 23:26:00,21.788,31.897,6.608,27.957,23.087,20.819,20.253,23.302,18.388,13.447,26.709,22.419,22.603,25.787,20.583
2022-07-14 23:36:00,21.788,31.889,6.611,27.955,23.088,20.836,20.26,23.306,18.389,13.448,26.709,22.419,22.602,25.788,20.58
2022-07-14 23:46:00,21.788,31.891,6.613,27.958,23.093,20.841,20.258,23.309,18.391,13.447,26.71,22.422,22.602,25.789,20.582
2022-07-14 23:56:00,21.791,31.898,6.614,27.955,23.093,20.843,20.258,23.312,18.391,13.45,26.712,22.42,22.605,25.792,20.579
2022-07-15 00:06:00,21.791,31.898,6.611,27.955,23.094,20.844,20.258,23.311,18.394,13.449,26.712,22.426,22.605,25.792,20.58
2022-07-15 00:16:00,21.791,31.893,6.616,27.957,23.1,20.845,20.259,23.314,18.395,13.45,26.713,22.427,22.604,25.792,20.581
2022-07-15 00:26:00,21.79,31.895,6.615,27.955,23.1,20.843,20.264,23.314,18.399,13.449,26.714,22.427,22.603,25.792,20.584
2022-07-15 00:36:00,21.791,31.893,6.62,27.956,23.102,20.845,20.279,23.323,18.402,13.449,26.716,22.427,22.606,25.798,20.586
2022-07-15 00:46:00,21.805,31.905,6.619,27.96,23.106,20.845,20.278,23.33,18.399,13.448,26.718,22.428,22.608,25.798,20.589
2022-07-15 00:56:00,21.808,31.916,6.621,27.962,23.107,20.846,20.279,23.335,18.412,13.447,26.721,22.429,22.605,25.808,20.588
2022-07-15 01:06:00,21.811,31.919,6.623,27.961,23.111,20.851,20.28,23.362,18.413,13.446,26.722,22.43,22.605,25.811,20.592
2022-07-15 01:16:00,21.821,31.922,6.628,27.962,23.111,20.849,20.282,23.36,18.415,13.449,26.722,22.431,22.604,25.81,20.593
2022-07-15 01:26:00,21.821,31.922,6.628,27.962,23.111,20.849,20.282,23.36,18.415,13.449,26.722,22.431,22.604,25.81,20.592
2022-07-15 01:36:00,21.826,31.934,6.639,27.967,23.11,20.847,20.294,23.362,18.418,13.448,26.763,22.431,22.6,25.813,20.598
2022-07-15 01:46:00,21.834,31.936,6.64,27.984,23.107,20.846,20.291,23.36,18.416,13.449,26.766,22.432,22.601,25.821,20.597
2022-07-15 01:56:00,21.842,31.936,6.64,27.982,23.107,20.849,20.291,23.36,18.416,13.446,26.769,22.451,22.6,25.82,20.6
2022-07-15 02:06:00,21.848,31.938,6.642,27.984,23.107,20.851,20.295,23.356,18.414,13.45,26.772,22.449,22.599,25.822,20.602
2022-07-15 02:16:00,21.846,31.941,6.644,27.985,23.107,20.852,20.294,23.355,18.415,13.447,26.774,22.45,22.6,25.825,20.603
2022-07-15 02:26:00,21.856,31.94,6.646,27.986,23.108,20.853,20.298,23.356,18.415,13.448,26.777,22.452,22.597,25.824,20.605
2022-07-15 02:36:00,21.857,31.94,6.645,27.987,23.109,20.852,20.297,23.355,18.418,13.448,26.778,22.455,22.599,25.826,20.607
2022-07-15 02:46:00,21.859,31.939,6.647,27.99,23.107,20.851,20.298,23.357,18.416,13.447,26.779,22.457,22.601,25.827,20.607
2022-07-15 02:56:00,21.859,31.939,6.647,27.99,23.107,20.851,20.298,23.357,18.416,13.447,26.779,22.457,22.601,25.827,20.606
2022-07-15 03:06:00,21.861,31.939,6.647,27.99,23.104,20.853,20.301,23.358,18.416,13.447,26.782,22.461,22.603,25.832,20.606
2022-07-15 03:16:00,21.859,31.942,6.65,27.99,23.106,20.853,20.301,23.357,18.416,13.449,26.786,22.467,22.601,25.834,20.604
2022-07-15 03:26:00,21.863,31.942,6.657,27.99,23.103,20.855,20.296,23.359,18.412,13.449,26.786,22.467,22.603,25.834,20.604
2022-07-15 03:36:00,21.863,31.939,6.662,27.992,23.104,20.855,20.297,23.36,18.412,13.449,26.786,22.473,22.601,25.836,20.606
2022-07-15 03:46:00,21.866,31.932,6.669,27.995,23.1,20.853,20.296,23.362,18.412,13.449,26.797,22.473,22.597,25.858,20.602
2022-07-15 03:56:00,21.866,31.924,6.671,27.995,23.102,20.853,20.296,23.365,18.419,13.45,26.799,22.473,22.599,25.86,20.597
2022-07-15 04:06:00,21.862,31.922,6.671,27.995,23.102,20.853,20.294,23.407,18.423,13.45,26.802,22.471,22.597,25.86,20.597
2022-07-15 04:16:00,21.862,31.926,6.676,27.992,23.102,20.853,20.291,23.407,18.428,13.448,26.799,22.472,22.595,25.864,20.594
2022-07-15 04:26:00,21.859,31.923,6.676,27.992,23.104,20.853,20.288,23.407,18.426,13.452,26.799,22.474,22.597,25.861,20.595
2022-07-15 04:36:00,21.861,31.925,6.676,27.994,23.106,20.853,20.286,23.407,18.426,13.449,26.801,22.473,22.597,25.863,20.597
2022-07-15 04:46:00,21.858,31.93,6.678,27.996,23.103,20.853,20.285,23.407,18.428,13.449,26.801,22.475,22.596,25.863,20.594
2022-07-15 04:56:00,21.858,31.929,6.678,27.994,23.105,20.853,20.284,23.408,18.43,13.449,26.802,22.474,22.594,25.863,20.594
