"sample_id","campaign","date","leaf_area_cm2","leaf_mass_no_wax_g","leaf_mass_g","petri_dish_mass_g","dry_weight_g","elapsed_time_min","year"
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3497,3.075,0.150200000000001,489,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.346,3.075,0.150200000000001,519,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3417,3.075,0.150200000000001,549,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3384,3.075,0.150200000000001,578,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3355,3.075,0.150200000000001,608,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3314,3.075,0.150200000000001,638,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3293,3.075,0.150200000000001,668,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3265,3.075,0.150200000000001,698,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3074,3.075,0.150200000000001,918,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2924,3.012,0.1225,0,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2914,3.012,0.1225,9,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2892,3.012,0.1225,31,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2884,3.012,0.1225,43,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2875,3.012,0.1225,52,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2869,3.012,0.1225,63,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2859,3.012,0.1225,72,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2853,3.012,0.1225,84,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2834,3.012,0.1225,104,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.281,3.012,0.1225,129,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.28,3.012,0.1225,154,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2763,3.012,0.1225,199,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2696,3.012,0.1225,283,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2633,3.012,0.1225,362,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2583,3.012,0.1225,428,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2557,3.012,0.1225,461,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2537,3.012,0.1225,487,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2517,3.012,0.1225,517,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.249,3.012,0.1225,548,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2468,3.012,0.1225,577,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2417,3.012,0.1225,636,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2402,3.012,0.1225,667,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.238,3.012,0.1225,697,2024
"FASY_04",1,"2024-05-29",20.0576,3.2886,3.2198,3.012,0.1225,916,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.6284,11.6898,1.0401,0,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.6237,11.6898,1.0401,5,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.6177,11.6898,1.0401,13,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.6074,11.6898,1.0401,25,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.5991,11.6898,1.0401,28,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.5854,11.6898,1.0401,48,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.5724,11.6898,1.0401,62,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.5499,11.6898,1.0401,84,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.5369,11.6898,1.0401,103,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.5281,11.6898,1.0401,127,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.515,11.6898,1.0401,152,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.5036,11.6898,1.0401,175,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.4922,11.6898,1.0401,198,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.4856,11.6898,1.0401,215,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.469,11.6898,1.0401,252,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.4577,11.6898,1.0401,280,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.4452,11.6898,1.0401,312,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.4215,11.6898,1.0401,340,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.3986,11.6898,1.0401,430,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.3877,11.6898,1.0401,459,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.3771,11.6898,1.0401,489,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.3668,11.6898,1.0401,520,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.3569,11.6898,1.0401,550,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.3425,11.6898,1.0401,595,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.3222,11.6898,1.0401,658,2024
"FREX_05",2,"2024-07-09",123.2574,14.622,14.2588,11.6898,1.0401,873,2024
"FREX_05",2,"2024-07-10",123.2574,14.622,14.0998,11.6898,1.0401,1459,2024
"FREX_05",2,"2024-07-10",123.2574,14.622,14.0305,11.6898,1.0401,1733,2024
"FREX_05",2,"2024-07-10",123.2574,14.622,13.9846,11.6898,1.0401,1919,2024
"FREX_05",2,"2024-07-11",123.2574,14.622,13.7544,11.6898,1.0401,2910,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.9801,12.5607,1.4622,0,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.9747,12.5607,1.4622,3,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.961,12.5607,1.4622,11,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.9418,12.5607,1.4622,23,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.927,12.5607,1.4622,31,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.9063,12.5607,1.4622,46,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.887,12.5607,1.4622,60,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.8604,12.5607,1.4622,81,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.8437,12.5607,1.4622,100,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.8311,12.5607,1.4622,124,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.8097,12.5607,1.4622,150,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.7897,12.5607,1.4622,173,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.7714,12.5607,1.4622,194,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.7573,12.5607,1.4622,212,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.7268,12.5607,1.4622,249,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.7228,12.5607,1.4622,277,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.6781,12.5607,1.4622,310,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.6554,12.5607,1.4622,338,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.6317,12.5607,1.4622,368,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.6088,12.5607,1.4622,397,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.5639,12.5607,1.4622,457,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.542,12.5607,1.4622,487,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.5193,12.5607,1.4622,518,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.4972,12.5607,1.4622,547,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.4658,12.5607,1.4622,593,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.4218,12.5607,1.4622,656,2024
"FREX_06",2,"2024-07-09",109.7598,15.9777,15.2792,12.5607,1.4622,870,2024
"FREX_06",2,"2024-07-10",109.7598,15.9777,14.9307,12.5607,1.4622,1456,2024
"FREX_06",2,"2024-07-10",109.7598,15.9777,14.7888,12.5607,1.4622,1730,2024
"FREX_06",2,"2024-07-10",109.7598,15.9777,14.7004,12.5607,1.4622,1916,2024
"FREX_06",2,"2024-07-11",109.7598,15.9777,14.3473,12.5607,1.4622,2907,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.6385,11.6905,0.6585,0,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.6303,11.6905,0.6585,6,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.6119,11.6905,0.6585,18,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.5933,11.6905,0.6585,27,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.5468,11.6905,0.6585,41,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.5138,11.6905,0.6585,55,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.4921,11.6905,0.6585,77,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.4825,11.6905,0.6585,95,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.4764,11.6905,0.6585,119,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.4675,11.6905,0.6585,143,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.4584,11.6905,0.6585,166,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.45,11.6905,0.6585,189,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.443,11.6905,0.6585,206,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.4291,11.6905,0.6585,243,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.4192,11.6905,0.6585,271,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.4078,11.6905,0.6585,303,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3974,11.6905,0.6585,331,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3865,11.6905,0.6585,361,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3757,11.6905,0.6585,391,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3651,11.6905,0.6585,421,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3549,11.6905,0.6585,450,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3445,11.6905,0.6585,480,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3347,11.6905,0.6585,511,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3243,11.6905,0.6585,541,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.3094,11.6905,0.6585,586,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.2888,11.6905,0.6585,649,2024
"FREX_07",2,"2024-07-09",100.7726,13.6359,13.2181,11.6905,0.6585,864,2024
"FREX_07",2,"2024-07-10",100.7726,13.6359,13.0429,11.6905,0.6585,1450,2024
"FREX_07",2,"2024-07-10",100.7726,13.6359,12.9688,11.6905,0.6585,1724,2024
"FREX_07",2,"2024-07-10",100.7726,13.6359,12.9194,11.6905,0.6585,1910,2024
"FREX_07",2,"2024-07-11",100.7726,13.6359,12.6858,11.6905,0.6585,2901,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,14.0161,11.648,0.8468,0,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,14.0042,11.648,0.8468,5,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.979,11.648,0.8468,17,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.9622,11.648,0.8468,25,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.9373,11.648,0.8468,39,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.9188,11.648,0.8468,53,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.9014,11.648,0.8468,75,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8934,11.648,0.8468,93,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8877,11.648,0.8468,118,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8792,11.648,0.8468,141,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8705,11.648,0.8468,165,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8613,11.648,0.8468,187,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8546,11.648,0.8468,204,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8408,11.648,0.8468,241,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8313,11.648,0.8468,269,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8207,11.648,0.8468,301,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.8104,11.648,0.8468,329,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.7999,11.648,0.8468,360,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.7897,11.648,0.8468,390,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.7797,11.648,0.8468,419,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.77,11.648,0.8468,449,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.7599,11.648,0.8468,479,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.75,11.648,0.8468,510,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.7402,11.648,0.8468,540,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.7262,11.648,0.8468,584,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.7062,11.648,0.8468,647,2024
"FREX_08",2,"2024-07-09",119.3922,14.0122,13.6416,11.648,0.8468,862,2024
"FREX_08",2,"2024-07-10",119.3922,14.0122,13.4815,11.648,0.8468,1448,2024
"FREX_08",2,"2024-07-10",119.3922,14.0122,13.4121,11.648,0.8468,1722,2024
"FREX_08",2,"2024-07-10",119.3922,14.0122,13.3668,11.648,0.8468,1909,2024
"FREX_08",2,"2024-07-11",119.3922,14.0122,13.1388,11.648,0.8468,2899,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.9357,7.5284,0.1835,0,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.9313,7.5284,0.1835,9,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.928,7.5284,0.1835,16,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.9239,7.5284,0.1835,28,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.9196,7.5284,0.1835,40,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.917,7.5284,0.1835,49,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.9117,7.5284,0.1835,63,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.9076,7.5284,0.1835,77,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.9005,7.5284,0.1835,99,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8962,7.5284,0.1835,118,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8962,7.5284,0.1835,141,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8872,7.5284,0.1835,167,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8821,7.5284,0.1835,190,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8774,7.5284,0.1835,212,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8734,7.5284,0.1835,229,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8649,7.5284,0.1835,266,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8593,7.5284,0.1835,298,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8534,7.5284,0.1835,321,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8481,7.5284,0.1835,350,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8422,7.5284,0.1835,380,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8372,7.5284,0.1835,410,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8323,7.5284,0.1835,440,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8276,7.5284,0.1835,470,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8227,7.5284,0.1835,499,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8185,7.5284,0.1835,530,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8139,7.5284,0.1835,561,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.8082,7.5284,0.1835,605,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.7999,7.5284,0.1835,668,2024
"FASY_01",2,"2024-07-09",24.859,7.9305,7.776,7.5284,0.1835,883,2024
"FASY_01",2,"2024-07-10",24.859,7.9305,7.7402,7.5284,0.1835,1469,2024
"FASY_01",2,"2024-07-10",24.859,7.9305,7.7348,7.5284,0.1835,1744,2024
"FASY_01",2,"2024-07-10",24.859,7.9305,7.7336,7.5284,0.1835,1930,2024
"FASY_01",2,"2024-07-11",24.859,7.9305,7.7323,7.5284,0.1835,2920,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0414,7.7795,0.1145,0,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.033,7.7795,0.1145,6,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0312,7.7795,0.1145,14,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0292,7.7795,0.1145,26,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0272,7.7795,0.1145,38,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0252,7.7795,0.1145,46,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0235,7.7795,0.1145,61,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0178,7.7795,0.1145,95,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0168,7.7795,0.1145,115,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0158,7.7795,0.1145,139,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0129,7.7795,0.1145,164,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0102,7.7795,0.1145,187,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0085,7.7795,0.1145,209,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0064,7.7795,0.1145,226,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0024,7.7795,0.1145,263,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,8.0001,7.7795,0.1145,292,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9976,7.7795,0.1145,319,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9944,7.7795,0.1145,347,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9914,7.7795,0.1145,378,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9887,7.7795,0.1145,408,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9857,7.7795,0.1145,438,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9833,7.7795,0.1145,467,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9804,7.7795,0.1145,497,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9779,7.7795,0.1145,527,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9748,7.7795,0.1145,558,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9717,7.7795,0.1145,602,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9666,7.7795,0.1145,665,2024
"FASY_02",2,"2024-07-09",15.6301,8.0398,7.9517,7.7795,0.1145,890,2024
"FASY_02",2,"2024-07-10",15.6301,8.0398,7.9243,7.7795,0.1145,1466,2024
"FASY_02",2,"2024-07-10",15.6301,8.0398,7.912,7.7795,0.1145,1741,2024
"FASY_02",2,"2024-07-10",15.6301,8.0398,7.912,7.7795,0.1145,1927,2024
"FASY_02",2,"2024-07-11",15.6301,8.0398,7.9039,7.7795,0.1145,2918,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.14,7.6946,0.2047,0,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.1379,7.6946,0.2047,5,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.1339,7.6946,0.2047,13,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.1288,7.6946,0.2047,25,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.125,7.6946,0.2047,37,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.1212,7.6946,0.2047,46,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.1159,7.6946,0.2047,60,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.1108,7.6946,0.2047,74,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.1031,7.6946,0.2047,94,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0991,7.6946,0.2047,115,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0959,7.6946,0.2047,138,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.089,7.6946,0.2047,164,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0833,7.6946,0.2047,187,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0788,7.6946,0.2047,208,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0747,7.6946,0.2047,225,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0655,7.6946,0.2047,263,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0594,7.6946,0.2047,291,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0537,7.6946,0.2047,318,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0473,7.6946,0.2047,347,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.041,7.6946,0.2047,377,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0346,7.6946,0.2047,407,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0288,7.6946,0.2047,437,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0233,7.6946,0.2047,466,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0179,7.6946,0.2047,496,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0122,7.6946,0.2047,527,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,8.0067,7.6946,0.2047,557,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,7.9997,7.6946,0.2047,602,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,7.99,7.6946,0.2047,665,2024
"FASY_03",2,"2024-07-09",23.5896,8.1376,7.9611,7.6946,0.2047,880,2024
"FASY_03",2,"2024-07-10",23.5896,8.1376,7.9241,7.6946,0.2047,1466,2024
"FASY_03",2,"2024-07-10",23.5896,8.1376,7.9199,7.6946,0.2047,1740,2024
"FASY_03",2,"2024-07-10",23.5896,8.1376,7.9191,7.6946,0.2047,1926,2024
"FASY_03",2,"2024-07-11",23.5896,8.1376,7.9182,7.6946,0.2047,2917,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0346,7.5432,0.2342,0,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0338,7.5432,0.2342,3,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0322,7.5432,0.2342,11,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0287,7.5432,0.2342,23,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0254,7.5432,0.2342,34,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0237,7.5432,0.2342,43,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0204,7.5432,0.2342,57,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0169,7.5432,0.2342,71,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0126,7.5432,0.2342,93,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0102,7.5432,0.2342,112,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0081,7.5432,0.2342,136,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,8.0037,7.5432,0.2342,162,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9997,7.5432,0.2342,184,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9961,7.5432,0.2342,206,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9931,7.5432,0.2342,223,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9867,7.5432,0.2342,260,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9809,7.5432,0.2342,288,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9775,7.5432,0.2342,316,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9724,7.5432,0.2342,344,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9676,7.5432,0.2342,375,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9619,7.5432,0.2342,404,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9572,7.5432,0.2342,434,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9521,7.5432,0.2342,463,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9474,7.5432,0.2342,493,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9424,7.5432,0.2342,525,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9371,7.5432,0.2342,554,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9308,7.5432,0.2342,599,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.9217,7.5432,0.2342,662,2024
"FASY_04",2,"2024-07-09",31.7439,8.0317,7.8928,7.5432,0.2342,877,2024
"FASY_04",2,"2024-07-10",31.7439,8.0317,7.8186,7.5432,0.2342,1463,2024
"FASY_04",2,"2024-07-10",31.7439,8.0317,7.8032,7.5432,0.2342,1738,2024
"FASY_04",2,"2024-07-10",31.7439,8.0317,7.7993,7.5432,0.2342,1924,2024
"FASY_04",2,"2024-07-11",31.7439,8.0317,7.7972,7.5432,0.2342,2914,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,14.0278,11.69,0.8622,0,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,14.0196,11.69,0.8622,7,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,14.0137,11.69,0.8622,12,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,14.0067,11.69,0.8622,19,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,13.9975,11.69,0.8622,27,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,13.9865,11.69,0.8622,38,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,13.9768,11.69,0.8622,47,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,13.9646,11.69,0.8622,60,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,13.9515,11.69,0.8622,71,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,13.9294,11.69,0.8622,90,2024
"FREX_05",3,"2024-08-14",111.8320344,14.0234,13.907,11.69,0.8622,111,2024
