"sample_id","campaign","date","leaf_area_cm2","leaf_mass_no_wax_g","leaf_mass_g","petri_dish_mass_g","dry_weight_g","real_time","elapsed_time_min","year"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.9397,12.6049,0.330500000000001,2024-05-29 08:32:00,0,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.9252,12.6049,0.330500000000001,2024-05-29 08:34:00,2,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.893,12.6049,0.330500000000001,2024-05-29 08:40:00,8,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8762,12.6049,0.330500000000001,2024-05-29 08:48:00,16,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8685,12.6049,0.330500000000001,2024-05-29 08:56:00,24,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8617,12.6049,0.330500000000001,2024-05-29 09:07:00,35,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8561,12.6049,0.330500000000001,2024-05-29 09:19:00,47,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.852,12.6049,0.330500000000001,2024-05-29 09:28:00,56,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8483,12.6049,0.330500000000001,2024-05-29 09:37:00,65,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8431,12.6049,0.330500000000001,2024-05-29 09:49:00,77,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8339,12.6049,0.330500000000001,2024-05-29 10:05:00,93,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8255,12.6049,0.330500000000001,2024-05-29 10:21:00,109,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.8119,12.6049,0.330500000000001,2024-05-29 10:55:00,143,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.7974,12.6049,0.330500000000001,2024-05-29 11:38:00,186,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.7696,12.6049,0.330500000000001,2024-05-29 13:07:00,275,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.7474,12.6049,0.330500000000001,2024-05-29 14:27:00,355,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.7299,12.6049,0.330500000000001,2024-05-29 15:33:00,421,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.7218,12.6049,0.330500000000001,2024-05-29 16:06:00,454,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.7155,12.6049,0.330500000000001,2024-05-29 16:32:00,480,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.7063,12.6049,0.330500000000001,2024-05-29 17:02:00,510,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.7015,12.6049,0.330500000000001,2024-05-29 17:32:00,540,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.6946,12.6049,0.330500000000001,2024-05-29 18:01:00,569,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.6879,12.6049,0.330500000000001,2024-05-29 18:32:00,600,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.681,12.6049,0.330500000000001,2024-05-29 19:00:00,628,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.6751,12.6049,0.330500000000001,2024-05-29 19:31:00,659,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.6687,12.6049,0.330500000000001,2024-05-29 20:01:00,689,"2024"
"FREX_05","1","2024-05-29",78.3336,13.9354,13.6242,12.6049,0.330500000000001,2024-05-29 23:41:00,909,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.7778,12.6338,0.5869,2024-05-29 08:39:00,0,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.7659,12.6338,0.5869,2024-05-29 08:44:00,5,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.7508,12.6338,0.5869,2024-05-29 08:50:00,11,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.7413,12.6338,0.5869,2024-05-29 08:57:00,18,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.7272,12.6338,0.5869,2024-05-29 09:08:00,29,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.7189,12.6338,0.5869,2024-05-29 09:18:00,39,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.7111,12.6338,0.5869,2024-05-29 09:29:00,50,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.7049,12.6338,0.5869,2024-05-29 09:38:00,59,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.6981,12.6338,0.5869,2024-05-29 09:49:00,70,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.688,12.6338,0.5869,2024-05-29 10:06:00,87,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.6791,12.6338,0.5869,2024-05-29 10:22:00,103,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.6627,12.6338,0.5869,2024-05-29 10:54:00,135,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.6411,12.6338,0.5869,2024-05-29 11:39:00,180,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.6051,12.6338,0.5869,2024-05-29 13:07:00,268,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.5747,12.6338,0.5869,2024-05-29 14:28:00,349,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.5513,12.6338,0.5869,2024-05-29 15:34:00,415,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.5394,12.6338,0.5869,2024-05-29 16:07:00,448,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.5313,12.6338,0.5869,2024-05-29 16:33:00,474,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.5212,12.6338,0.5869,2024-05-29 17:03:00,504,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.5106,12.6338,0.5869,2024-05-29 17:33:00,534,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.5015,12.6338,0.5869,2024-05-29 18:02:00,563,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.4921,12.6338,0.5869,2024-05-29 18:31:00,592,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.4817,12.6338,0.5869,2024-05-29 19:01:00,622,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.4728,12.6338,0.5869,2024-05-29 19:32:00,653,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.4635,12.6338,0.5869,2024-05-29 20:02:00,683,"2024"
"FREX_06","1","2024-05-29",149.973,14.7754,14.3982,12.6338,0.5869,2024-05-29 23:42:00,903,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.6311,11.611,0.255800000000001,2024-05-29 08:42:00,0,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.6137,11.611,0.255800000000001,2024-05-29 08:51:00,9,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.6072,11.611,0.255800000000001,2024-05-29 08:58:00,16,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5979,11.611,0.255800000000001,2024-05-29 09:18:00,36,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5934,11.611,0.255800000000001,2024-05-29 09:29:00,47,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5832,11.611,0.255800000000001,2024-05-29 09:39:00,57,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5783,11.611,0.255800000000001,2024-05-29 09:50:00,68,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5711,11.611,0.255800000000001,2024-05-29 10:06:00,84,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5646,11.611,0.255800000000001,2024-05-29 10:23:00,101,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5522,11.611,0.255800000000001,2024-05-29 10:52:00,130,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5351,11.611,0.255800000000001,2024-05-29 11:40:00,178,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.5061,11.611,0.255800000000001,2024-05-29 13:09:00,267,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4831,11.611,0.255800000000001,2024-05-29 14:29:00,347,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4659,11.611,0.255800000000001,2024-05-29 15:34:00,412,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4578,11.611,0.255800000000001,2024-05-29 16:07:00,445,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4523,11.611,0.255800000000001,2024-05-29 16:33:00,471,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4384,11.611,0.255800000000001,2024-05-29 17:34:00,532,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4322,11.611,0.255800000000001,2024-05-29 18:03:00,561,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4257,11.611,0.255800000000001,2024-05-29 18:33:00,591,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4193,11.611,0.255800000000001,2024-05-29 19:02:00,620,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4135,11.611,0.255800000000001,2024-05-29 19:32:00,650,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.4081,11.611,0.255800000000001,2024-05-29 20:03:00,681,"2024"
"FREX_07","1","2024-05-29",52.3858,12.6285,12.3702,11.611,0.255800000000001,2024-05-29 23:43:00,901,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1874,11.6299,0.356100000000001,2024-05-29 09:12:00,0,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1843,11.6299,0.356100000000001,2024-05-29 09:16:00,4,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1808,11.6299,0.356100000000001,2024-05-29 09:20:00,8,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1767,11.6299,0.356100000000001,2024-05-29 09:25:00,13,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.175,11.6299,0.356100000000001,2024-05-29 09:30:00,18,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1701,11.6299,0.356100000000001,2024-05-29 09:37:00,25,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1604,11.6299,0.356100000000001,2024-05-29 09:45:00,33,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1604,11.6299,0.356100000000001,2024-05-29 09:50:00,38,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1519,11.6299,0.356100000000001,2024-05-29 10:00:00,48,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1396,11.6299,0.356100000000001,2024-05-29 10:22:00,70,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.1208,11.6299,0.356100000000001,2024-05-29 10:52:00,100,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.0966,11.6299,0.356100000000001,2024-05-29 11:41:00,149,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.0572,11.6299,0.356100000000001,2024-05-29 13:09:00,237,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,13.0238,11.6299,0.356100000000001,2024-05-29 14:29:00,317,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.9848,11.6299,0.356100000000001,2024-05-29 16:08:00,416,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.9761,11.6299,0.356100000000001,2024-05-29 16:34:00,442,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.9648,11.6299,0.356100000000001,2024-05-29 17:04:00,472,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.953,11.6299,0.356100000000001,2024-05-29 17:34:00,502,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.9425,11.6299,0.356100000000001,2024-05-29 18:03:00,531,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.9318,11.6299,0.356100000000001,2024-05-29 18:33:00,561,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.9212,11.6299,0.356100000000001,2024-05-29 19:03:00,591,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.9104,11.6299,0.356100000000001,2024-05-29 19:33:00,621,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.9001,11.6299,0.356100000000001,2024-05-29 20:03:00,651,"2024"
"FREX_08","1","2024-05-29",94.4841,13.1811,12.8251,11.6299,0.356100000000001,2024-05-29 23:43:00,871,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4453,3.0751,0.166700000000001,2024-05-29 08:16:00,0,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.443,3.0751,0.166700000000001,2024-05-29 08:25:00,9,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4353,3.0751,0.166700000000001,2024-05-29 08:52:00,36,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4328,3.0751,0.166700000000001,2024-05-29 09:04:00,48,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4306,3.0751,0.166700000000001,2024-05-29 09:14:00,58,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4281,3.0751,0.166700000000001,2024-05-29 09:24:00,68,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4262,3.0751,0.166700000000001,2024-05-29 09:35:00,79,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4238,3.0751,0.166700000000001,2024-05-29 09:46:00,90,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4205,3.0751,0.166700000000001,2024-05-29 10:00:00,104,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4141,3.0751,0.166700000000001,2024-05-29 10:30:00,134,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4098,3.0751,0.166700000000001,2024-05-29 10:56:00,160,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.4005,3.0751,0.166700000000001,2024-05-29 11:41:00,205,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3848,3.0751,0.166700000000001,2024-05-29 13:05:00,289,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3708,3.0751,0.166700000000001,2024-05-29 14:24:00,368,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3598,3.0751,0.166700000000001,2024-05-29 15:30:00,434,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3544,3.0751,0.166700000000001,2024-05-29 16:03:00,467,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3507,3.0751,0.166700000000001,2024-05-29 16:29:00,493,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3456,3.0751,0.166700000000001,2024-05-29 17:00:00,524,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.341,3.0751,0.166700000000001,2024-05-29 17:30:00,554,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3367,3.0751,0.166700000000001,2024-05-29 17:59:00,583,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3322,3.0751,0.166700000000001,2024-05-29 18:29:00,613,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3273,3.0751,0.166700000000001,2024-05-29 18:59:00,643,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3239,3.0751,0.166700000000001,2024-05-29 19:29:00,673,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.3195,3.0751,0.166700000000001,2024-05-29 19:59:00,703,"2024"
"FASY_01","1","2024-05-29",7.6758,3.4331,3.2928,3.0751,0.166700000000001,2024-05-29 23:38:00,922,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.355,3.0132,0.1532,2024-05-29 08:19:00,0,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.351,3.0132,0.1532,2024-05-29 08:29:00,10,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3454,3.0132,0.1532,2024-05-29 08:53:00,34,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3438,3.0132,0.1532,2024-05-29 09:05:00,46,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.342,3.0132,0.1532,2024-05-29 09:15:00,56,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3405,3.0132,0.1532,2024-05-29 09:26:00,67,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.339,3.0132,0.1532,2024-05-29 09:35:00,76,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3373,3.0132,0.1532,2024-05-29 09:47:00,88,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3347,3.0132,0.1532,2024-05-29 10:01:00,102,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3299,3.0132,0.1532,2024-05-29 10:30:00,131,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3274,3.0132,0.1532,2024-05-29 10:57:00,158,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3203,3.0132,0.1532,2024-05-29 11:42:00,203,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.3089,3.0132,0.1532,2024-05-29 13:05:00,286,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2985,3.0132,0.1532,2024-05-29 14:25:00,366,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2902,3.0132,0.1532,2024-05-29 15:31:00,432,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2859,3.0132,0.1532,2024-05-29 16:04:00,465,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2828,3.0132,0.1532,2024-05-29 16:30:00,491,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2791,3.0132,0.1532,2024-05-29 17:00:00,521,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2791,3.0132,0.1532,2024-05-29 17:30:00,551,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2722,3.0132,0.1532,2024-05-29 18:00:00,581,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2688,3.0132,0.1532,2024-05-29 18:30:00,611,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2646,3.0132,0.1532,2024-05-29 19:00:00,641,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2622,3.0132,0.1532,2024-05-29 19:29:00,670,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2589,3.0132,0.1532,2024-05-29 19:59:00,700,"2024"
"FASY_02","1","2024-05-29",17.2398,3.3519,3.2379,3.0132,0.1532,2024-05-29 23:39:00,920,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4428,3.075,0.150200000000001,2024-05-29 08:22:00,0,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4401,3.075,0.150200000000001,2024-05-29 08:33:00,11,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4346,3.075,0.150200000000001,2024-05-29 08:55:00,33,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4322,3.075,0.150200000000001,2024-05-29 09:05:00,43,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4302,3.075,0.150200000000001,2024-05-29 09:15:00,53,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4276,3.075,0.150200000000001,2024-05-29 09:27:00,65,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4254,3.075,0.150200000000001,2024-05-29 09:36:00,74,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4232,3.075,0.150200000000001,2024-05-29 09:47:00,85,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4193,3.075,0.150200000000001,2024-05-29 10:07:00,105,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4128,3.075,0.150200000000001,2024-05-29 10:32:00,130,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.4089,3.075,0.150200000000001,2024-05-29 10:57:00,155,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3995,3.075,0.150200000000001,2024-05-29 11:43:00,201,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3836,3.075,0.150200000000001,2024-05-29 13:06:00,284,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3696,3.075,0.150200000000001,2024-05-29 14:25:00,363,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3584,3.075,0.150200000000001,2024-05-29 15:31:00,429,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3534,3.075,0.150200000000001,2024-05-29 16:05:00,463,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3497,3.075,0.150200000000001,2024-05-29 16:31:00,489,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.346,3.075,0.150200000000001,2024-05-29 17:01:00,519,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3417,3.075,0.150200000000001,2024-05-29 17:31:00,549,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3384,3.075,0.150200000000001,2024-05-29 18:00:00,578,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3355,3.075,0.150200000000001,2024-05-29 18:30:00,608,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3314,3.075,0.150200000000001,2024-05-29 19:00:00,638,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3293,3.075,0.150200000000001,2024-05-29 19:30:00,668,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3265,3.075,0.150200000000001,2024-05-29 20:00:00,698,"2024"
"FASY_03","1","2024-05-29",23.5443,3.4384,3.3074,3.075,0.150200000000001,2024-05-29 23:40:00,918,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2924,3.012,0.1225,2024-05-29 08:24:00,0,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2914,3.012,0.1225,2024-05-29 08:33:00,9,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2892,3.012,0.1225,2024-05-29 08:55:00,31,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2884,3.012,0.1225,2024-05-29 09:07:00,43,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2875,3.012,0.1225,2024-05-29 09:16:00,52,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2869,3.012,0.1225,2024-05-29 09:27:00,63,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2859,3.012,0.1225,2024-05-29 09:36:00,72,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2853,3.012,0.1225,2024-05-29 09:48:00,84,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2834,3.012,0.1225,2024-05-29 10:08:00,104,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.281,3.012,0.1225,2024-05-29 10:33:00,129,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.28,3.012,0.1225,2024-05-29 10:58:00,154,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2763,3.012,0.1225,2024-05-29 11:43:00,199,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2696,3.012,0.1225,2024-05-29 13:07:00,283,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2633,3.012,0.1225,2024-05-29 14:26:00,362,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2583,3.012,0.1225,2024-05-29 15:32:00,428,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2557,3.012,0.1225,2024-05-29 16:05:00,461,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2537,3.012,0.1225,2024-05-29 16:31:00,487,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2517,3.012,0.1225,2024-05-29 17:01:00,517,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.249,3.012,0.1225,2024-05-29 17:32:00,548,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2468,3.012,0.1225,2024-05-29 18:01:00,577,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2417,3.012,0.1225,2024-05-29 19:00:00,636,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2402,3.012,0.1225,2024-05-29 19:31:00,667,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.238,3.012,0.1225,2024-05-29 20:01:00,697,"2024"
"FASY_04","1","2024-05-29",20.0576,3.2886,3.2198,3.012,0.1225,2024-05-29 23:40:00,916,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.6284,11.6898,1.0401,2024-07-09 08:52:00,0,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.6237,11.6898,1.0401,2024-07-09 08:57:00,5,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.6177,11.6898,1.0401,2024-07-09 09:05:00,13,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.6074,11.6898,1.0401,2024-07-09 09:17:00,25,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.5991,11.6898,1.0401,2024-07-09 09:20:00,28,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.5854,11.6898,1.0401,2024-07-09 09:40:00,48,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.5724,11.6898,1.0401,2024-07-09 09:54:00,62,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.5499,11.6898,1.0401,2024-07-09 10:16:00,84,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.5369,11.6898,1.0401,2024-07-09 10:35:00,103,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.5281,11.6898,1.0401,2024-07-09 10:59:00,127,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.515,11.6898,1.0401,2024-07-09 11:24:00,152,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.5036,11.6898,1.0401,2024-07-09 11:47:00,175,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.4922,11.6898,1.0401,2024-07-09 12:10:00,198,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.4856,11.6898,1.0401,2024-07-09 12:27:00,215,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.469,11.6898,1.0401,2024-07-09 13:04:00,252,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.4577,11.6898,1.0401,2024-07-09 13:32:00,280,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.4452,11.6898,1.0401,2024-07-09 14:04:00,312,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.4215,11.6898,1.0401,2024-07-09 14:32:00,340,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.3986,11.6898,1.0401,2024-07-09 16:02:00,430,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.3877,11.6898,1.0401,2024-07-09 16:31:00,459,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.3771,11.6898,1.0401,2024-07-09 17:01:00,489,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.3668,11.6898,1.0401,2024-07-09 17:32:00,520,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.3569,11.6898,1.0401,2024-07-09 18:02:00,550,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.3425,11.6898,1.0401,2024-07-09 18:47:00,595,"2024"
"FREX_05","2","2024-07-09",123.2574,14.622,14.3222,11.6898,1.0401,2024-07-09 19:50:00,658,"2024"
