"year","campaign","date","species","sample_id","psi_tlp","psi_ft","elasticity_sym","elasticity_tot","capacitance_tlp_sym","capacitance_tlp_tot","capacitance_ft_sym","capacitance_ft_tot","rwc_tot_tlp","rwc_sym_tlp","mean_psi_bar","psi_midday_mpa","pheno_start_doy","doy","leaf_age_d","gmin","p12","p50","p88","T5","T50","T95"
"2023","4",2023-09-18,"FASY","FASY_02",-2.49624613199422,-1.96717031440944,9.37103230821893,14.0951664196889,0.00871726565506385,0.00579558805200211,0.00871726565506385,0.00579558805200211,90.9734200130435,78.8051422172015,-11.53,-1.153,121,261,140,1.84567431076173,NA,NA,NA,NA,NA,NA
"2023","4",2023-09-18,"FASY","FASY_03",-2.53906762293398,-2.12174124888288,8.83806056329845,14.5327837872498,0.00949256359599753,0.00577286865273491,0.00949256359599753,0.00577286865273491,92.7150029881853,83.563794430616,-13.505,-1.3505,121,261,140,3.89675551209537,-3.091118421,-3.966051458,-4.943743648,NA,NA,NA
"2023","4",2023-09-18,"FASY","FASY_04",-2.44518313530444,-1.92579428080759,8.4328737238379,10.3348929113691,0.00851974314082682,0.0069517815697046,0.00851974314082682,0.0069517815697046,89.3156568163416,78.7586930811962,-13.385,-1.3385,121,261,140,3.21952428345586,-2.565320397,-2.616383028,-2.740502758,NA,NA,NA
"2024","1",2024-05-28,"FREX","FREX_05",-1.084488827934,-0.860379443242048,2.9201901975873,1.74919510294199,0.0125636334828381,0.0209743322977277,0.0125636334828381,0.0209743322977277,85.3846828349829,79.3350213557394,NA,NA,138,149,11,1.79829059003734,NA,NA,NA,36.6835442259816,45.4481985229381,51.2653141192339
"2024","1",2024-05-28,"FREX","FREX_06",-1.95203252501654,-1.24884459783124,9.0618343024888,4.19665940460062,0.00865062070634258,0.0186792598342908,0.00865062070634258,0.0186792598342908,69.9858485569381,63.976628556466,NA,NA,138,149,11,1.21229225074265,-3.459706106,-4.166321243,-5.152581413,43.5329304294974,45.5214088248698,46.6788849168102
"2024","1",2024-05-28,"FREX","FREX_07",-1.22421929099123,-0.959799650129787,3.65329560604985,2.74125578275892,0.0123036144972126,0.0163971348693188,0.0123036144972126,0.0163971348693188,86.5052784752303,78.4009578343313,NA,NA,138,149,11,2.57584391178183,-3.142398873,-3.771469862,-3.82855603,43.0163085483958,44.8581122485127,45.9279255427951
"2024","1",2024-05-28,"FREX","FREX_08",-1.54684023944654,-1.04371917380637,6.00607872282656,3.46179880324976,0.0108841652792198,0.0188835796690099,0.0108841652792198,0.0188835796690099,78.5412167028106,67.4742709162915,NA,NA,138,149,11,2.24090759827504,-1.912124427,-5.014496134,-7.232936431,39.0741254702008,45.2647637556679,49.1661674939837
"2024","1",2024-05-28,"FASY","FASY_01",-1.62517940674418,-1.38292000146676,5.09229210459741,8.77653001758622,0.0141376251877944,0.00820289077543233,0.0141376251877944,0.00820289077543233,93.6349387321498,85.0933746593093,NA,NA,104,149,45,7.36039113168087,-2.283989132,-2.923466152,-4.061014669,48.6139014844106,50.2445745642074,51.1851852076197
"2024","1",2024-05-28,"FASY","FASY_02",-1.71148779419403,-1.40266921492352,6.22454116157348,7.36534348817485,0.0160830553442226,0.0135919852420603,0.0160830553442226,0.0135919852420603,88.9056123786428,81.956133118908,NA,NA,104,149,45,4.71783795259626,-3.300324193,-3.445478555,-3.590684279,46.8730583641499,48.1267006656956,48.8461214340555
"2024","1",2024-05-28,"FASY","FASY_03",-1.64928360551653,-1.32151258322128,5.81523660213936,7.28134775287645,0.0144569999054408,0.0115460595840973,0.0144569999054408,0.0115460595840973,89.7701559662166,80.1264608949652,NA,NA,104,149,45,4.87255382151647,-2.461504332,-2.814577498,-5.106066616,49.2778851815768,50.4383508403805,51.1026840615832
