"campaign","species","sample_id","year","sugar_name","date","sugar_conc"
3,"FREX","FREX_06","2024","total_sugars_mg_g",2024-08-13,50.68
3,"FREX","FREX_07","2024","fructose_mg_g",2024-08-13,13.39
3,"FREX","FREX_07","2024","glucose_mg_g",2024-08-13,30.17
3,"FREX","FREX_07","2024","glucose_starch_1",2024-08-13,36.7
3,"FREX","FREX_07","2024","starch_mg_g",2024-08-13,40.41
3,"FREX","FREX_07","2024","sucrose_mg_g",2024-08-13,5.12
3,"FREX","FREX_07","2024","sugar_weight_mg",2024-08-13,29.42
3,"FREX","FREX_07","2024","total_sugars_mg_g",2024-08-13,48.68
3,"FREX","FREX_08","2024","fructose_mg_g",2024-08-13,8.31
3,"FREX","FREX_08","2024","glucose_mg_g",2024-08-13,14.77
3,"FREX","FREX_08","2024","glucose_starch_1",2024-08-13,5.86
3,"FREX","FREX_08","2024","starch_mg_g",2024-08-13,6.5
3,"FREX","FREX_08","2024","sucrose_mg_g",2024-08-13,5.94
3,"FREX","FREX_08","2024","sugar_weight_mg",2024-08-13,29.2
3,"FREX","FREX_08","2024","total_sugars_mg_g",2024-08-13,29.02
4,"FASY","FASY_01","2024","fructose_mg_g",2024-09-23,16.08
4,"FASY","FASY_01","2024","glucose_mg_g",2024-09-23,16.24
4,"FASY","FASY_01","2024","glucose_starch_1",2024-09-23,4.63
4,"FASY","FASY_01","2024","starch_mg_g",2024-09-23,5.11
4,"FASY","FASY_01","2024","sucrose_mg_g",2024-09-23,48.92
4,"FASY","FASY_01","2024","sugar_weight_mg",2024-09-23,29.34
4,"FASY","FASY_01","2024","total_sugars_mg_g",2024-09-23,81.25
4,"FASY","FASY_02","2024","fructose_mg_g",2024-09-23,25.27
4,"FASY","FASY_02","2024","glucose_mg_g",2024-09-23,23.84
4,"FASY","FASY_02","2024","glucose_starch_1",2024-09-23,16.58
4,"FASY","FASY_02","2024","starch_mg_g",2024-09-23,18.25
4,"FASY","FASY_02","2024","sucrose_mg_g",2024-09-23,47.03
4,"FASY","FASY_02","2024","sugar_weight_mg",2024-09-23,29.43
4,"FASY","FASY_02","2024","total_sugars_mg_g",2024-09-23,96.14
4,"FASY","FASY_03","2024","fructose_mg_g",2024-09-23,13.45
4,"FASY","FASY_03","2024","glucose_mg_g",2024-09-23,12.65
4,"FASY","FASY_03","2024","glucose_starch_1",2024-09-23,8.42
4,"FASY","FASY_03","2024","starch_mg_g",2024-09-23,8.96
4,"FASY","FASY_03","2024","sucrose_mg_g",2024-09-23,58.6
4,"FASY","FASY_03","2024","sugar_weight_mg",2024-09-23,30.46
4,"FASY","FASY_03","2024","total_sugars_mg_g",2024-09-23,84.7
4,"FASY","FASY_04","2024","fructose_mg_g",2024-09-23,6.74
4,"FASY","FASY_04","2024","glucose_mg_g",2024-09-23,6.36
4,"FASY","FASY_04","2024","glucose_starch_1",2024-09-23,17.67
4,"FASY","FASY_04","2024","starch_mg_g",2024-09-23,18.47
4,"FASY","FASY_04","2024","sucrose_mg_g",2024-09-23,61.35
4,"FASY","FASY_04","2024","sugar_weight_mg",2024-09-23,31
4,"FASY","FASY_04","2024","total_sugars_mg_g",2024-09-23,74.45
4,"FREX","FREX_05","2024","fructose_mg_g",2024-09-23,10.37
4,"FREX","FREX_05","2024","glucose_mg_g",2024-09-23,12.03
4,"FREX","FREX_05","2024","glucose_starch_1",2024-09-23,16.36
4,"FREX","FREX_05","2024","starch_mg_g",2024-09-23,18.25
4,"FREX","FREX_05","2024","sucrose_mg_g",2024-09-23,13.1
4,"FREX","FREX_05","2024","sugar_weight_mg",2024-09-23,29.05
4,"FREX","FREX_05","2024","total_sugars_mg_g",2024-09-23,35.5
4,"FREX","FREX_06","2024","fructose_mg_g",2024-09-23,9.17
4,"FREX","FREX_06","2024","glucose_mg_g",2024-09-23,11.03
4,"FREX","FREX_06","2024","glucose_starch_1",2024-09-23,14.52
4,"FREX","FREX_06","2024","starch_mg_g",2024-09-23,15.47
4,"FREX","FREX_06","2024","sucrose_mg_g",2024-09-23,12.79
4,"FREX","FREX_06","2024","sugar_weight_mg",2024-09-23,30.42
4,"FREX","FREX_06","2024","total_sugars_mg_g",2024-09-23,32.99
4,"FREX","FREX_07","2024","fructose_mg_g",2024-09-23,19.4
4,"FREX","FREX_07","2024","glucose_mg_g",2024-09-23,28.54
4,"FREX","FREX_07","2024","glucose_starch_1",2024-09-23,37.09
4,"FREX","FREX_07","2024","starch_mg_g",2024-09-23,40.01
4,"FREX","FREX_07","2024","sucrose_mg_g",2024-09-23,12.12
4,"FREX","FREX_07","2024","sugar_weight_mg",2024-09-23,30.04
4,"FREX","FREX_07","2024","total_sugars_mg_g",2024-09-23,60.06
4,"FREX","FREX_08","2024","fructose_mg_g",2024-09-23,19.73
4,"FREX","FREX_08","2024","glucose_mg_g",2024-09-23,18.19
4,"FREX","FREX_08","2024","glucose_starch_1",2024-09-23,37.61
4,"FREX","FREX_08","2024","starch_mg_g",2024-09-23,40.17
4,"FREX","FREX_08","2024","sucrose_mg_g",2024-09-23,20.76
4,"FREX","FREX_08","2024","sugar_weight_mg",2024-09-23,30.33
4,"FREX","FREX_08","2024","total_sugars_mg_g",2024-09-23,58.67
